g,HR_Region,shortage_pct,IMPLAN_category,crop_class,basin,i,p,y,xland,xlandsc,xwater,xwatersc,grev_base,gross_revenue,iterations,statussc,lambdawater
BTE02-WAs,Sacramento River,0.9,Other field and grain,Field and grain,BTE,Beans Dry,1054.225767,1.083582552,340.32974,195.09536539182562,718.6629677467766,410.94643505505263,388772.49538154434,222865.3659264519,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Corn,Corn,BTE,Corn,166.71940680000003,5.454093572000001,2042.59385,1532.9797606886837,4422.21568525,3310.6038959605985,1857337.215931216,1393943.470845377,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Other field and grain,Field and grain,BTE,Cotton,1657.32655,0.8275,891.312038,470.36005034767044,3188.708749398239,1678.5273016210638,1222378.9493146874,645069.5150866894,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,BTE,Cucurbits,161.7514,13.41,195.081332,185.15446426495316,430.15433706000005,407.24492577789744,423148.23955483694,401616.0070069334,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Other field and grain,Field and grain,BTE,Field and Grain,173.22984259999996,2.485487486,583.517739,578.8220938457015,591.784240497006,585.5545127920224,251239.75130628247,249217.99148316163,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Trees and Vine,Trees and vines,BTE,Orchards,2061.666385,2.066393172,482.199202,472.52811604820533,1526.8077066910837,1492.445259488232,2054271.4733345902,2013070.5839417067,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Alfalfa and Pasture,Alfalfa and pasture,BTE,Pasture,215.0,3.5,627.896518,550.8950034563705,2518.3882840690344,2204.024150828917,472492.129795,414548.49010091886,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Corn,Field and grain,BTE,Rice,370.9204663,4.450435008,6510.071453000001,5280.456491092274,29295.321538500008,23702.648837494315,10746548.810488414,8716752.77804105,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Trees and Vine,Trees and vines,BTE,Subtropical,942.1801854,4.535541375,277.9083108,275.4099112428506,688.1290134870101,680.2378606576316,1187584.810174274,1176908.406308281,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Other field and grain,Field and grain,BTE,Sunflowers,3239.762235,0.6099125320000001,875.054484,776.9858077290675,2105.964458451685,1865.2709610608088,1729082.7981844668,1535301.880217317,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,BTE,Tomatoes Processing,77.35725946,46.64298896,472.497166,416.3833985262257,979.6441240158344,861.1433170425292,1704851.8944481337,1502383.6688878427,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Trees and Vine,Trees and vines,BTE,Almonds,5165.974452,0.8565781309999999,523.4565763999999,507.43124659773935,1879.9239598977115,1817.8151952556807,2316327.1457872316,2245414.0880194674,2,Good,70.0830950829372
BTE02-WAs,Sacramento River,0.9,Trees and Vine,Trees and vines,BTE,Walnuts,1949.323208,2.037882063,14679.16025,14527.891989581087,51740.51446072856,51079.3113360007,58312829.053259194,57711917.28032641,2,Good,70.0830950829372
CHW01-E-ChID&WA,San Joaquin River,0.9,Alfalfa and Pasture,Alfalfa and pasture,CHW,Alfalfa,205.8588937,7.063149253,6701.08917,5284.967213810597,34123.43518307754,26844.946651588318,9743464.6777952,7684406.230796249,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Corn,Corn,CHW,Corn,44.88630607,26.76544219,8648.049176999999,5728.032776822462,21312.63674569642,14081.127364799675,10389782.109246677,6881669.061744812,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Other field and grain,Field and grain,CHW,Cotton,2462.1839,0.78,387.241809,225.6153955083361,1399.2337363909194,813.1855619244933,743699.2270708065,433295.1436419508,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Other field and grain,Field and grain,CHW,Field and Grain,187.333843,2.812754651,2036.102434,2056.463478681412,984.1161757546324,991.4724335115571,1072871.5202978451,1083600.2462192047,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Trees and Vine,Trees and vines,CHW,Grapes Table,390.5459,12.435,129.8715768,126.03436426140362,426.7002807217208,413.05766945173593,630713.2953022138,612078.1094930806,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Trees and Vine,Trees and vines,CHW,Grapes Wine,510.5784914,8.495282366,4199.180984000001,4150.897038784074,13796.642412630754,13603.907685152113,18213983.01986275,18004550.999274496,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Trees and Vine,Trees and vines,CHW,Orchards,3117.281059,2.261810582,2498.737791,2446.5204262599564,10016.636557369968,9782.795545426228,17617848.759690434,17249679.823384594,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Alfalfa and Pasture,Alfalfa and pasture,CHW,Pasture,215.0,3.5,878.0790099999998,7.083012872822363e-20,5120.176271546879,6.227151614336114e-08,660754.4550249999,5.329967186798828e-17,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Vegetables and non-tree fruits,Vegetables,CHW,Potatoes,960.1331262,14.27542043,56.906001,56.42801135453544,104.84499575767626,103.7044242709907,779970.9517067374,773419.4802955068,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Trees and Vine,Trees and vines,CHW,Subtropical,826.2221390999998,4.405931004,213.8288738,208.0216920478388,783.4045034563486,760.2234115911165,778396.4892179101,757256.7347600508,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Fresh,513.5119746,20.19858006,225.3847609,218.20495244408067,383.15409353,370.02104450754496,2337738.686318793,2263268.185648127,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Processing,78.52090496,49.10025147,2028.462848,1578.6399038722195,5267.241862649487,4088.953572748283,7820527.913803949,6086282.25370262,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Vegetables and non-tree fruits,Vegetables,CHW,Truck,548.8387,13.5325,140.93905,140.9567544146412,144.54082578486182,144.197583847779,1046776.8334085628,1046908.3269236353,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Trees and Vine,Trees and vines,CHW,Almonds,5157.824281,1.067695081,44976.36602,43300.15009055741,183408.48486827692,176131.63328125954,247684110.66629136,238453217.01018667,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Trees and Vine,Trees and vines,CHW,Pistachios,4636.170568,1.3822934530000002,3802.000233,3706.959059260297,14605.973486453633,14205.255791967931,24365301.837561242,23756225.892466746,3,Good,90.78827145377707
CHW01-E-ChID&WA,San Joaquin River,0.9,Trees and Vine,Trees and vines,CHW,Walnuts,2092.008952,1.920558157,1146.2343529999996,1129.8660441810343,4264.191215012734,4192.789970974485,4605368.87575237,4539603.877707886,3,Good,90.78827145377707
CHW02-W-WA,San Joaquin River,0.9,Alfalfa and Pasture,Alfalfa and pasture,CHW,Alfalfa,205.8588937,7.063149253,3752.039125,3019.5107488997587,19723.219001667345,15832.879942408817,5455510.2546326965,4390405.138591482,2,Good,83.83514711737212
CHW02-W-WA,San Joaquin River,0.9,Corn,Corn,CHW,Corn,44.88630607,26.76544219,7203.396852,4952.677841666843,18536.74123007887,12713.028623106633,8654174.161932316,5950156.22356383,2,Good,83.83514711737212
CHW02-W-WA,San Joaquin River,0.9,Other field and grain,Field and grain,CHW,Cotton,2462.1839,0.78,389.120801,248.87744337803352,1403.42902240304,895.3739254070931,747307.8376742969,477969.98664367344,2,Good,83.83514711737212
CHW02-W-WA,San Joaquin River,0.9,Other field and grain,Field and grain,CHW,Field and Grain,187.333843,2.812754651,1787.57203,1805.4477681644223,804.4074135000001,810.4203489894564,941914.8513566413,951334.0092834029,2,Good,83.83514711737212
CHW02-W-WA,San Joaquin River,0.9,Trees and Vine,Trees and vines,CHW,Grapes Table,390.5459,12.435,114.4634197,111.2624648459369,393.754163768,381.7860181636647,555884.53154553,540339.2919029191,2,Good,83.83514711737212
CHW02-W-WA,San Joaquin River,0.9,Trees and Vine,Trees and vines,CHW,Grapes Wine,510.5784914,8.495282366,3700.983903,3660.5927492394444,12731.38462632,12560.957834239667,16053048.969043277,15877851.998121908,2,Good,83.83514711737212
CHW02-W-WA,San Joaquin River,0.9,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Fresh,513.5119746,20.19858006,181.0029373,178.91955331129535,253.40411222,249.86115380985248,1877400.9705620026,1855791.6686313676,2,Good,83.83514711737212
CHW02-W-WA,San Joaquin River,0.9,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Processing,78.52090496,49.10025147,1629.026436,1326.4718591284543,4192.028028096992,3404.920580815676,6280542.297150598,5114074.537484206,2,Good,83.83514711737212
CHW02-W-WA,San Joaquin River,0.9,Trees and Vine,Trees and vines,CHW,Almonds,5157.824281,1.067695081,11628.12759,11238.621789152196,47772.74433940544,46057.075522034334,64035908.09365518,61890906.031028554,2,Good,83.83514711737212
CHW02-W-WA,San Joaquin River,0.9,Trees and Vine,Trees and vines,CHW,Pistachios,4636.170568,1.3822934530000002,7985.874881000002,7806.297639472669,30954.00373940704,30182.300260096436,51177864.27883249,50027034.86672653,2,Good,83.83514711737212
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Alfalfa and Pasture,Alfalfa and pasture,CLS,Alfalfa,187.2098036,5.87624882,379.271176,264.92433089732776,1308.4855572000001,911.7039602039758,417232.954243433,291440.97475853754,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Beans Dry,1054.225767,1.083582552,150.522743,2.42404554322291e-07,310.57859300649244,5.799079839870059e-07,171948.24762533206,0.00027690857541785266,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,CLS,Cucurbits,161.7514,13.41,440.391804,1.9769661545802005e-07,839.6803731067972,4.581738545809255e-07,955247.8172384981,0.00042882101500624746,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Field and Grain,173.22984259999996,2.485487486,829.400833,713.3776521993179,798.9894688468664,685.5024131478845,357107.32526015554,307152.3142264169,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Grapes Wine,730.6198687000001,7.837965953999999,1344.662478,1331.1513123948948,3276.4942385082204,3235.463069291431,7700308.722977325,7622936.037958757,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Orchards,2061.666385,2.066393172,135.87713200000002,129.27765589446832,426.43803352929507,404.71185796276905,578865.5704704352,550750.3943226592,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Alfalfa and Pasture,Alfalfa and pasture,CLS,Pasture,215.0,3.5,166.062696,1.9575438802212844e-18,672.0003765353542,5.626716166064759e-08,124962.17873999999,1.4730517698665165e-15,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Corn,Field and grain,CLS,Rice,370.9204663,4.450435008,286.082715,5.9513596689924095e-08,1287.3722175,3.5184069425972135e-07,472253.166924579,9.824251182700358e-05,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Subtropical,942.1801854,4.535541375,315.2866013000001,308.1771171905972,786.5207263827432,766.8632839212435,1347313.3548165653,1316932.4161818137,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Sunflowers,3239.762235,0.6099125320000001,576.6191200000002,432.0347848402102,1239.7311080000004,926.5525912516457,1139382.9981177093,853688.4597971328,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,CLS,Tomatoes Processing,77.35725946,46.64298896,386.858406,207.30561477724302,986.4889353,527.3077391939255,1395852.3644399706,747994.6876183334,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,CLS,Truck,742.4217034,17.44810947,64.679023,63.45985751221631,157.81681612,154.45494573367498,837842.6954330496,822049.8022957547,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Almonds,5165.974452,0.8565781309999999,28944.50708,26935.00114375928,104534.60667448564,97033.97660624923,128081201.94406012,119189016.1170201,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Pistachios,3834.493456,1.253131426,969.9866864,907.4073487545324,4003.3562175572197,3735.714292795435,4660906.551427552,4360205.05840162,2,Good,129.94609541515413
CLS01-SC-ColusaCountyWD,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Walnuts,1949.323208,2.037882063,699.8903918,683.4946684466664,2474.662603368079,2410.6490842256044,2780308.1428348054,2715176.282644951,2,Good,129.94609541515413
CLS02-North-WAs,Sacramento River,0.9,Alfalfa and Pasture,Alfalfa and pasture,CLS,Alfalfa,187.2098036,5.87624882,4096.807543,3520.683087021995,14618.77491457273,12531.563262110076,4506862.6942867655,3873073.1421390073,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Beans Dry,1054.225767,1.083582552,438.754107,187.722917754799,911.8772855687484,389.1754165643959,501206.6504599072,214443.51932287085,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Corn,Corn,CLS,Corn,166.71940680000003,5.454093572000001,5274.242618,2720.829693877694,12552.69743084,6459.3856702681505,4795885.927230168,2474059.2696143575,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Cotton,1657.32655,0.8275,63.33104399999999,38.86244045699951,176.16585408111033,107.83209836281866,86854.58259649604,53297.41673884096,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,CLS,Cucurbits,161.7514,13.41,638.95433,598.0569126239149,1294.9474423463182,1209.0318427807313,1385947.0669158662,1297237.040243351,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Field and Grain,173.22984259999996,2.485487486,9589.489405,9111.365730074107,10804.158066163163,10239.8082764869,4128856.369294423,3922995.1500830096,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Orchards,2061.666385,2.066393172,1699.27859,1660.8703511832932,4961.850577714881,4837.575193150311,7239289.319033806,7075662.027626172,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Alfalfa and Pasture,Alfalfa and pasture,CLS,Pasture,215.0,3.5,7134.15345,4101.107567677245,29047.894799628048,16656.596957185815,5368450.471125,3086083.444677127,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Corn,Field and grain,CLS,Rice,370.9204663,4.450435008,1914.465719,1396.8184387144063,8615.095735500001,6269.96870419127,3160318.5070663607,2305808.4138411656,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Safflower,429.9064999,1.059039203,323.861152,5.613275909679929e-07,606.6998913053797,1.157091937858823e-06,147450.04338843707,0.0002555656247506877,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Subtropical,942.1801854,4.535541375,7008.989906,6929.49286707539,16987.24284613549,16752.584336627424,29951497.035368305,29611782.560443364,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Sunflowers,3239.762235,0.6099125320000001,1049.442492,885.3258273378906,2602.61738016,2190.1190098789693,2073668.5472501845,1749378.680788953,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,CLS,Tomatoes Processing,77.35725946,46.64298896,515.626263,392.4025102681809,1344.0657923918752,1020.3053771129228,1860469.1722167104,1415856.456199171,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,CLS,Truck,742.4217034,17.44810947,159.206425,157.42365380254878,414.20204909473546,408.5399590399999,2062336.9690086327,2039243.209144435,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Almonds,5165.974452,0.8565781309999999,47875.74192,46085.33916601433,169029.89679168936,162301.93482579433,211853066.0110735,203930425.07403395,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,CLS,Berries,5388.84825,4.3725,73.470798,72.81556941612013,197.90881579904647,195.6534604612428,1731173.2354211942,1715734.2553315023,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Pistachios,3834.493456,1.253131426,1460.470132,1409.1356064760641,5866.000259411606,5645.664773007327,7017740.451332303,6771071.677746405,2,Good,81.75637678439217
CLS02-North-WAs,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Walnuts,1949.323208,2.037882063,16258.064219999998,16050.891427514976,56766.124936626205,55902.659717834904,64585010.54907209,63762018.536796354,2,Good,81.75637678439217
CLS03-IDs,Sacramento River,0.9,Alfalfa and Pasture,Alfalfa and pasture,CLS,Alfalfa,187.2098036,5.87624882,7001.673736,6532.905788605755,23502.284842840556,21873.96491293769,7702480.975037065,7186793.393374043,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Beans Dry,1054.225767,1.083582552,2607.765091,1893.1905245081575,5598.002396215922,4053.8888303811623,2978956.0612509213,2162668.4886420188,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Corn,Corn,CLS,Corn,166.71940680000003,5.454093572000001,5950.540547,4578.014329387789,15084.620286645,11576.253043584244,5410845.828626574,4162803.2851652466,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Cotton,1657.32655,0.8275,2106.341442000001,1687.7042375221222,5883.7137606178885,4702.5346547945,2888716.105021286,2314581.2517526406,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,CLS,Cucurbits,161.7514,13.41,5276.415198,5163.223319552617,10702.328824851194,10446.556015555267,11444999.781906791,11199476.832038296,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Field and Grain,173.22984259999996,2.485487486,10961.92117,11071.540490351283,10541.71419547064,10620.513502752718,4719771.421704582,4766969.18270259,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Grapes Wine,730.6198687000001,7.837965953999999,353.25417410000006,352.2397760021994,860.7626710080848,856.1451852734662,2022936.0473389972,2017127.0219152463,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Orchards,2061.666385,2.066393172,1692.695334,1667.522734816203,5509.514330311369,5414.011622254032,7211243.243996007,7104002.601127918,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Alfalfa and Pasture,Alfalfa and pasture,CLS,Pasture,215.0,3.5,5964.908696,5551.262038581192,23869.57630048164,22158.764287497404,4488593.793740001,4177324.6840323475,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Corn,Field and grain,CLS,Rice,370.9204663,4.450435008,184263.8212,161384.02351320995,829187.1954000001,724412.5283009572,304174871.6322284,266405875.64035147,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Safflower,429.9064999,1.059039203,415.014405,226.84706664433503,808.5863989366618,440.86876293533425,188951.0107840177,103280.71030651702,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Subtropical,942.1801854,4.535541375,619.0154127999998,615.3238979512107,1519.1699934397259,1506.3350919914326,2645236.838685566,2629461.898568321,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Other field and grain,Field and grain,CLS,Sunflowers,3239.762235,0.6099125320000001,7910.757272,7435.713100127904,17331.150720769747,16249.681931763462,15631431.607666478,14692757.82108449,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,CLS,Tomatoes Processing,77.35725946,46.64298896,11962.36644,10794.135851274585,27912.188356012546,25123.350939180313,43162297.1624697,38947118.161076955,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Vegetables and non-tree fruits,Vegetables,CLS,Truck,742.4217034,17.44810947,568.626437,566.0561305060696,1281.3049045171247,1272.3243517883284,7365904.501534774,7332609.123511458,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Almonds,5165.974452,0.8565781309999999,42708.1468,41766.44601417047,152272.49750524954,148542.64948922457,188986143.72075757,184819060.54372,2,Good,56.73200824552635
CLS03-IDs,Sacramento River,0.9,Trees and Vine,Trees and vines,CLS,Pistachios,3834.493456,1.253131426,2461.528541,2409.0007759875607,10003.995708623352,9766.039150504574,11827950.49059222,11575548.053001069,2,Good,56.73200824552635
