g,HR_Region,shortage_pct,IMPLAN_category,crop_class,basin,i,p,y,xland,xlandsc,xwater,xwatersc,grev_base,gross_revenue,iterations,statussc,lambdawater
BTE02-WAs,Sacramento River,0.6,Trees and Vine,Trees and vines,BTE,Subtropical,942.1801854,4.535541375,277.9083108,273.29545015241,688.1290134870101,675.0153307429695,1187584.810174274,1167872.6856222635,3,Good,104.76762955685345
BTE02-WAs,Sacramento River,0.6,Other field and grain,Field and grain,BTE,Sunflowers,3239.762235,0.6099125320000001,875.054484,685.2231934042599,2105.964458451685,1644.9810431110336,1729082.7981844668,1353981.561486786,3,Good,104.76762955685345
BTE02-WAs,Sacramento River,0.6,Vegetables and non-tree fruits,Vegetables,BTE,Tomatoes Processing,77.35725946,46.64298896,472.497166,360.20424401429113,979.6441240158344,744.9563997759001,1704851.8944481337,1299679.51552967,3,Good,104.76762955685345
BTE02-WAs,Sacramento River,0.6,Trees and Vine,Trees and vines,BTE,Almonds,5165.974452,0.8565781309999999,523.4565763999999,495.9907077233531,1879.9239598977115,1776.8307553582533,2316327.1457872316,2194789.008591819,3,Good,104.76762955685345
BTE02-WAs,Sacramento River,0.6,Trees and Vine,Trees and vines,BTE,Walnuts,1949.323208,2.037882063,14679.16025,14418.896194621984,51740.51446072856,50696.08779953451,58312829.053259194,57278932.48755025,3,Good,104.76762955685345
CHW01-E-ChID&WA,San Joaquin River,0.6,Alfalfa and Pasture,Alfalfa and pasture,CHW,Alfalfa,205.8588937,7.063149253,6701.08917,1.8841079499764892e-17,34123.43518307754,7.551195930603061e-08,9743464.6777952,2.7395157405059643e-14,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Corn,Corn,CHW,Corn,44.88630607,26.76544219,8648.049176999999,3.897964196785037e-17,21312.63674569642,7.551195949459971e-08,10389782.109246677,4.683021320224538e-14,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Other field and grain,Field and grain,CHW,Cotton,2462.1839,0.78,387.241809,2.6573769124251972e-17,1399.2337363909194,7.551195937970448e-08,743699.2270708065,5.1035015070039234e-14,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Other field and grain,Field and grain,CHW,Field and Grain,187.333843,2.812754651,2036.102434,1634.7304688150055,984.1161757546324,788.1444104803853,1072871.5202978451,861378.9434499366,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Trees and Vine,Trees and vines,CHW,Grapes Table,390.5459,12.435,129.8715768,2.922703564325174e-17,426.7002807217208,7.551195945602416e-08,630713.2953022138,1.4193929431424718e-13,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Trees and Vine,Trees and vines,CHW,Grapes Wine,510.5784914,8.495282366,4199.180984000001,3874.3329927618083,13796.642412630754,12697.512822555924,18213983.01986275,16804952.111456215,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Trees and Vine,Trees and vines,CHW,Orchards,3117.281059,2.261810582,2498.737791,2039.0325692275906,10016.636557369968,8153.391453893103,17617848.759690434,14376605.48062472,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Alfalfa and Pasture,Alfalfa and pasture,CHW,Pasture,215.0,3.5,878.0790099999998,1.6446312385467324e-17,5120.176271546879,7.551195925307819e-08,660754.4550249999,1.2375850070064162e-14,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Vegetables and non-tree fruits,Vegetables,CHW,Potatoes,960.1331262,14.27542043,56.906001,52.80458349362157,104.84499575767626,97.04522272892288,779970.9517067374,723755.6763477,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Trees and Vine,Trees and vines,CHW,Subtropical,826.2221390999998,4.405931004,213.8288738,92.02882460860195,783.4045034563486,336.3229398346819,778396.4892179101,335010.48155539867,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Fresh,513.5119746,20.19858006,225.3847609,153.37717107693874,383.15409353,260.08933534663237,2337738.686318793,1590860.6464470844,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Processing,78.52090496,49.10025147,2028.462848,3.699382037443773e-17,5267.241862649487,7.551195949909348e-08,7820527.913803949,1.4262583372517333e-13,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Vegetables and non-tree fruits,Vegetables,CHW,Truck,548.8387,13.5325,140.93905,135.86936080551655,144.54082578486182,138.9932226234803,1046776.8334085628,1009123.4420924798,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Trees and Vine,Trees and vines,CHW,Almonds,5157.824281,1.067695081,44976.36602,34173.652295058004,183408.48486827692,139007.85981865786,247684110.66629136,188193743.2018548,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Trees and Vine,Trees and vines,CHW,Pistachios,4636.170568,1.3822934530000002,3802.000233,3231.70833707105,14605.973486453633,12384.070835223205,24365301.837561242,20710558.721235942,4,Good,366.6484598246195
CHW01-E-ChID&WA,San Joaquin River,0.6,Trees and Vine,Trees and vines,CHW,Walnuts,2092.008952,1.920558157,1146.2343529999996,1029.7893362044608,4264.191215012734,3821.4179665753577,4605368.87575237,4137513.192764794,4,Good,366.6484598246195
CHW02-W-WA,San Joaquin River,0.6,Alfalfa and Pasture,Alfalfa and pasture,CHW,Alfalfa,205.8588937,7.063149253,3752.039125,8.474796126404301e-21,19723.219001667345,2.1524771537905344e-08,5455510.2546326965,1.2322456038760023e-17,4,Good,253.3735122393779
CHW02-W-WA,San Joaquin River,0.6,Corn,Corn,CHW,Corn,44.88630607,26.76544219,7203.396852,1.0036971396321927e-20,18536.74123007887,2.152477153789147e-08,8654174.161932316,1.2058435805599976e-17,4,Good,253.3735122393779
CHW02-W-WA,San Joaquin River,0.6,Other field and grain,Field and grain,CHW,Cotton,2462.1839,0.78,389.120801,9.946180195883286e-20,1403.42902240304,2.1524771538627426e-08,747307.8376742969,1.9101673300946084e-16,4,Good,253.3735122393779
CHW02-W-WA,San Joaquin River,0.6,Other field and grain,Field and grain,CHW,Field and Grain,187.333843,2.812754651,1787.57203,1746.4714755729162,804.4074135000001,783.947366169029,941914.8513566413,920257.977136103,4,Good,253.3735122393779
CHW02-W-WA,San Joaquin River,0.6,Trees and Vine,Trees and vines,CHW,Grapes Table,390.5459,12.435,114.4634197,92.05672541979447,393.754163768,315.8834444825996,555884.53154553,447067.8040173732,4,Good,253.3735122393779
CHW02-W-WA,San Joaquin River,0.6,Trees and Vine,Trees and vines,CHW,Grapes Wine,510.5784914,8.495282366,3700.983903,3518.9400556653486,12731.38462632,12074.890786297112,16053048.969043277,15263432.24214875,4,Good,253.3735122393779
CHW02-W-WA,San Joaquin River,0.6,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Fresh,513.5119746,20.19858006,181.0029373,154.9473356580038,253.40411222,216.38395211851554,1877400.9705620026,1607146.7275041437,4,Good,253.3735122393779
CHW02-W-WA,San Joaquin River,0.6,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Processing,78.52090496,49.10025147,1629.026436,6.866200269714912e-08,4192.028028096992,2.1467389633614863e-07,6280542.297150598,0.00026471922285398284,4,Good,253.3735122393779
CHW02-W-WA,San Joaquin River,0.6,Trees and Vine,Trees and vines,CHW,Almonds,5157.824281,1.067695081,11628.12759,9936.246958658068,47772.74433940544,40719.80400848966,64035908.09365518,54718749.18088071,4,Good,253.3735122393779
CHW02-W-WA,San Joaquin River,0.6,Trees and Vine,Trees and vines,CHW,Pistachios,4636.170568,1.3822934530000002,7985.874881000002,7228.463475348906,30954.00373940704,27948.159948247994,51177864.27883249,46323956.76096294,4,Good,253.3735122393779
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Alfalfa and Pasture,Alfalfa and pasture,CLS,Alfalfa,187.2098036,5.87624882,379.271176,9.35612535901413e-22,1308.4855572000001,9.356125359015766e-09,417232.954243433,1.0292592927793081e-18,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Beans Dry,1054.225767,1.083582552,150.522743,9.356125359013194e-22,310.57859300649244,9.356125359013963e-09,171948.24762533206,1.068788229593484e-18,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Vegetables and non-tree fruits,Vegetables,CLS,Cucurbits,161.7514,13.41,440.391804,9.356125359013189e-22,839.6803731067972,9.356125359013839e-09,955247.8172384981,2.029424309405883e-18,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Field and Grain,173.22984259999996,2.485487486,829.400833,9.356125359013633e-22,798.9894688468664,9.356125359013483e-09,357107.32526015554,4.028379004239643e-19,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Grapes Wine,730.6198687000001,7.837965953999999,1344.662478,1282.2755358005288,3276.4942385082204,3116.666829708519,7700308.722977325,7343045.303287801,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Orchards,2061.666385,2.066393172,135.87713200000002,2.3173305819409474e-19,426.43803352929507,9.356125361215319e-09,578865.5704704352,9.872322660474111e-16,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Alfalfa and Pasture,Alfalfa and pasture,CLS,Pasture,215.0,3.5,166.062696,9.356125359012179e-22,672.0003765353542,9.356125359014638e-09,124962.17873999999,7.040484332656664e-19,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Corn,Field and grain,CLS,Rice,370.9204663,4.450435008,286.082715,9.35612535901252e-22,1287.3722175,9.356125359015257e-09,472253.166924579,1.5444693437480225e-18,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Subtropical,942.1801854,4.535541375,315.2866013000001,272.8710530976107,786.5207263827432,679.0082072211362,1347313.3548165653,1166059.110870535,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Sunflowers,3239.762235,0.6099125320000001,576.6191200000002,9.356125359015075e-22,1239.7311080000004,9.356125359015551e-09,1139382.9981177093,1.848743788155988e-18,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Vegetables and non-tree fruits,Vegetables,CLS,Tomatoes Processing,77.35725946,46.64298896,386.858406,9.35612535901431e-22,986.4889353,9.356125359015234e-09,1395852.3644399706,3.3758526380261444e-18,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Vegetables and non-tree fruits,Vegetables,CLS,Truck,742.4217034,17.44810947,64.679023,59.3284756503651,157.81681612,144.39957546188919,837842.6954330496,768532.4800721857,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Almonds,5165.974452,0.8565781309999999,28944.50708,18069.405380379052,104534.60667448564,65095.458864455875,128081201.94406012,79958216.3599041,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Pistachios,3834.493456,1.253131426,969.9866864,650.6652534496101,4003.3562175572197,2678.730220160057,4660906.551427552,3126527.389613,6,Good,444.665747782322
CLS01-SC-ColusaCountyWD,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Walnuts,1949.323208,2.037882063,699.8903918,608.9317221514774,2474.662603368079,2147.669566555891,2780308.1428348054,2418975.6644237074,6,Good,444.665747782322
CLS02-North-WAs,Sacramento River,0.6,Alfalfa and Pasture,Alfalfa and pasture,CLS,Alfalfa,187.2098036,5.87624882,4096.807543,5.1669362695755295e-11,14618.77491457273,5.948156283212861e-08,4506862.6942867655,5.6841020899055645e-08,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Beans Dry,1054.225767,1.083582552,438.754107,5.8950687917901375e-21,911.8772855687484,5.895068791787494e-08,501206.6504599072,6.734176697664204e-18,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Corn,Corn,CLS,Corn,166.71940680000003,5.454093572000001,5274.242618,5.895068791790027e-21,12552.69743084,5.895068791787533e-08,4795885.927230168,5.3604051816107674e-18,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Cotton,1657.32655,0.8275,63.33104399999999,5.895068791790295e-21,176.16585408111033,5.895068791787824e-08,86854.58259649604,8.08471970379292e-18,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Vegetables and non-tree fruits,Vegetables,CLS,Cucurbits,161.7514,13.41,638.95433,5.895068791790087e-21,1294.9474423463182,5.8950687917874474e-08,1385947.0669158662,1.278691280055764e-17,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Field and Grain,173.22984259999996,2.485487486,9589.489405,5.8950687917903376e-21,10804.158066163163,5.895068791787286e-08,4128856.369294423,2.5381843913109066e-18,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Orchards,2061.666385,2.066393172,1699.27859,1238.3919382244972,4961.850577714881,3607.0329724693042,7239289.319033806,5275813.856494347,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Alfalfa and Pasture,Alfalfa and pasture,CLS,Pasture,215.0,3.5,7134.15345,5.89506879178949e-21,29047.894799628048,5.895068791787797e-08,5368450.471125,4.436039265821591e-18,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Corn,Field and grain,CLS,Rice,370.9204663,4.450435008,1914.465719,5.8950687917897094e-21,8615.095735500001,5.8950687917880694e-08,3160318.5070663607,9.731328599006556e-18,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Safflower,429.9064999,1.059039203,323.861152,5.895068791789951e-21,606.6998913053797,5.8950687917873164e-08,147450.04338843707,2.6839531192899903e-18,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Subtropical,942.1801854,4.535541375,7008.989906,6399.150856353946,16987.24284613549,15470.441554680978,29951497.035368305,27345473.523779362,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Sunflowers,3239.762235,0.6099125320000001,1049.442492,5.8950687917911336e-21,2602.61738016,5.895068791788205e-08,2073668.5472501845,1.1648488440863915e-17,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Vegetables and non-tree fruits,Vegetables,CLS,Tomatoes Processing,77.35725946,46.64298896,515.626263,5.895068791790805e-21,1344.0657923918752,5.895068791788059e-08,1860469.1722167104,2.127043275765727e-17,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Vegetables and non-tree fruits,Vegetables,CLS,Truck,742.4217034,17.44810947,159.206425,148.3400423429197,414.20204909473546,384.9665114103326,2062336.9690086327,1921575.4220227562,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Almonds,5165.974452,0.8565781309999999,47875.74192,35837.47400044307,169029.89679168936,126211.31741126232,211853066.0110735,158582999.25195178,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Vegetables and non-tree fruits,Vegetables,CLS,Berries,5388.84825,4.3725,73.470798,69.43722708770726,197.90881579904647,186.57594620363736,1731173.2354211942,1636131.2568852506,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Pistachios,3834.493456,1.253131426,1460.470132,1133.8030290298298,5866.000259411606,4542.552037633836,7017740.451332303,5448064.432354807,8,Good,352.56301389354513
CLS02-North-WAs,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Walnuts,1949.323208,2.037882063,16258.064219999998,14837.33709541158,56766.124936626205,51676.04618776914,64585010.54907209,58941185.11652032,8,Good,352.56301389354513
CLS03-IDs,Sacramento River,0.6,Alfalfa and Pasture,Alfalfa and pasture,CLS,Alfalfa,187.2098036,5.87624882,7001.673736,5821.062368404064,23502.284842840556,19490.51740894948,7702480.975037065,6403700.577563802,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Beans Dry,1054.225767,1.083582552,2607.765091,414.29528894614043,5598.002396215922,887.1304938378945,2978956.0612509213,473266.34841965017,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Corn,Corn,CLS,Corn,166.71940680000003,5.454093572000001,5950.540547,3.101611487626209e-06,15084.620286645,8.189783797535966e-06,5410845.828626574,0.0028203053902898707,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Cotton,1657.32655,0.8275,2106.341442000001,1006.3241235722792,5883.7137606178885,2803.971193692376,2888716.105021286,1380110.8617387554,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Vegetables and non-tree fruits,Vegetables,CLS,Cucurbits,161.7514,13.41,5276.415198,4453.585538677164,10702.328824851194,9010.77251971037,11444999.781906791,9660211.26202953,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Field and Grain,173.22984259999996,2.485487486,10961.92117,10455.91486657572,10541.71419547064,10029.9669339671,4719771.421704582,4501905.041070475,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Grapes Wine,730.6198687000001,7.837965953999999,353.25417410000006,350.8198275979043,860.7626710080848,852.6938944045675,2022936.0473389972,2008995.5827900658,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Orchards,2061.666385,2.066393172,1692.695334,1634.639135045376,5509.514330311369,5307.247146243112,7211243.243996007,6963911.45068723,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Alfalfa and Pasture,Alfalfa and pasture,CLS,Pasture,215.0,3.5,5964.908696,5.39102699989138e-07,23869.57630048164,2.5019737363014844e-06,4488593.793740001,0.00040567478174182635,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Corn,Field and grain,CLS,Rice,370.9204663,4.450435008,184263.8212,90907.2581474977,829187.1954000001,408059.9509293319,304174871.6322284,150065831.68293136,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Safflower,429.9064999,1.059039203,415.014405,4.948974705058159e-07,808.5863989366618,1.3310867514114835e-06,188951.0107840177,0.00022532079889257703,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Trees and Vine,Trees and vines,CLS,Subtropical,942.1801854,4.535541375,619.0154127999998,609.8364145052537,1519.1699934397259,1492.9015348174094,2645236.838685566,2606012.250849109,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Other field and grain,Field and grain,CLS,Sunflowers,3239.762235,0.6099125320000001,7910.757272,6597.241717017527,17331.150720769747,14417.323273029268,15631431.607666478,13035962.190852521,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Vegetables and non-tree fruits,Vegetables,CLS,Tomatoes Processing,77.35725946,46.64298896,11962.36644,8859.251199715707,27912.188356012546,20619.906958544652,43162297.1624697,31965718.057295658,2,Good,98.24667212646989
CLS03-IDs,Sacramento River,0.6,Vegetables and non-tree fruits,Vegetables,CLS,Truck,742.4217034,17.44810947,568.626437,562.069094890635,1281.3049045171247,1263.3626921162986,7365904.501534774,7280961.6416559685,2,Good,98.24667212646989
