g,HR_Region,shortage_pct,IMPLAN_category,crop_class,basin,i,p,y,xland,xlandsc,xwater,xwatersc,grev_base,gross_revenue,iterations,statussc,lambdawater
BTE01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,BTE,Almonds,5165.974452,0.8565781309999999,2552.898447,2468.900657519064,8866.486306076551,8553.316131272588,11296730.693293411,10925035.372739956,2,Good,76.57426164389236
BTE01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,BTE,Walnuts,1949.323208,2.037882063,16765.31941,16575.519689267465,58010.78924107186,57210.66499010665,66600077.12488991,65846099.48032863,2,Good,76.57426164389236
BTE02-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,BTE,Alfalfa,187.2098036,5.87624882,844.261016,708.2819405892727,2952.099352894754,2470.434263261084,928764.2725010093,779174.8627618724,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,BTE,Beans Dry,1054.225767,1.083582552,340.32974,98.21601404902673,718.6629677467766,206.8809823566395,388772.49538154434,112196.1450335458,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Corn,Corn,BTE,Corn,166.71940680000003,5.454093572000001,2042.59385,1076.0531038381398,4422.21568525,2323.8308092468337,1857337.215931216,978458.579064494,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,BTE,Cotton,1657.32655,0.8275,891.312038,221.22461465990963,3188.708749398239,789.4623602515235,1222378.9493146874,303395.7811647181,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,BTE,Cucurbits,161.7514,13.41,195.081332,160.50323118448742,430.15433706000005,353.02484726974706,423148.23955483694,348145.3556949204,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,BTE,Field and Grain,173.22984259999996,2.485487486,583.517739,557.4175560617293,591.784240497006,563.9010136570965,251239.75130628247,240002.0407240861,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,BTE,Orchards,2061.666385,2.066393172,482.199202,467.9007594050559,1526.8077066910837,1477.8300942415747,2054271.4733345902,1993357.0574374318,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,BTE,Pasture,215.0,3.5,627.896518,2.7784734533039644e-07,2518.3882840690344,1.2099458442432153e-06,472492.129795,0.00020908012736112333,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Corn,Field and grain,BTE,Rice,370.9204663,4.450435008,6510.071453000001,4098.926754949291,29295.321538500008,18399.057287388147,10746548.810488414,6766333.78922138,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,BTE,Subtropical,942.1801854,4.535541375,277.9083108,274.139000025153,688.1290134870101,677.0988235326203,1187584.810174274,1171477.4249429775,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,BTE,Sunflowers,3239.762235,0.6099125320000001,875.054484,722.7528886139929,2105.964458451685,1735.0767050408351,1729082.7981844668,1428139.1729210191,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,BTE,Tomatoes Processing,77.35725946,46.64298896,472.497166,382.9454383119729,979.6441240158344,791.9886002978028,1704851.8944481337,1381733.6969518203,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,BTE,Almonds,5165.974452,0.8565781309999999,523.4565763999999,500.5494919403486,1879.9239598977115,1793.1620855298372,2316327.1457872316,2214961.9056566255,2,Good,91.17335530778993
BTE02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,BTE,Walnuts,1949.323208,2.037882063,14679.16025,14462.360868830678,51740.51446072856,50848.907329566784,58312829.053259194,57451595.50599418,2,Good,91.17335530778993
CHW01-E-ChID&WA,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CHW,Alfalfa,205.8588937,7.063149253,6701.08917,3483.9540148334713,34123.43518307754,17696.715207727102,9743464.6777952,5065711.262963644,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Corn,Corn,CHW,Corn,44.88630607,26.76544219,8648.049176999999,1.127840978174915e-06,21312.63674569642,2.8419072977618663e-06,10389782.109246677,0.0013549902153981478,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Other field and grain,Field and grain,CHW,Cotton,2462.1839,0.78,387.241809,80.04911323062161,1399.2337363909194,288.52101597535614,743699.2270708065,153734.59748845655,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Other field and grain,Field and grain,CHW,Field and Grain,187.333843,2.812754651,2036.102434,2056.463478485648,984.1161757546324,991.472433386547,1072871.5202978451,1083600.246116052,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,CHW,Grapes Table,390.5459,12.435,129.8715768,123.04878278353851,426.7002807217208,403.27289894099454,630713.2953022138,597578.8173562229,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,CHW,Grapes Wine,510.5784914,8.495282366,4199.180984000001,4118.935862387749,13796.642412630754,13499.159991035463,18213983.01986275,17865919.126441292,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,CHW,Orchards,3117.281059,2.261810582,2498.737791,2411.477902942759,10016.636557369968,9642.672521150706,17617848.759690434,17002605.529241376,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CHW,Pasture,215.0,3.5,878.0790099999998,1.5185189810155035e-12,5120.176271546879,4.502672046220713e-08,660754.4550249999,1.1426855332141665e-09,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,CHW,Potatoes,960.1331262,14.27542043,56.906001,55.94284191506178,104.84499575767626,102.81277103234969,779970.9517067374,766769.600444605,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,CHW,Subtropical,826.2221390999998,4.405931004,213.8288738,203.80112232441243,783.4045034563486,744.7991743956537,778396.4892179101,741892.6887505895,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Fresh,513.5119746,20.19858006,225.3847609,209.94052090210627,383.15409353,356.0066348297506,2337738.686318793,2177547.74359624,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Processing,78.52090496,49.10025147,2028.462848,1185.9716328564316,5267.241862649487,3071.874043879568,7820527.913803949,4572390.501940005,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,CHW,Truck,548.8387,13.5325,140.93905,140.2557791891341,144.54082578486182,143.48049200976996,1046776.8334085628,1041702.0719726179,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,CHW,Almonds,5157.824281,1.067695081,44976.36602,42245.735246917735,183408.48486827692,171842.59945129335,247684110.66629136,232646571.74444655,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,CHW,Pistachios,4636.170568,1.3822934530000002,3802.000233,3647.4123492762487,14605.973486453633,13977.06976847031,24365301.837561242,23374617.93000478,2,Good,130.25601416811162
CHW01-E-ChID&WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,CHW,Walnuts,2092.008952,1.920558157,1146.2343529999996,1119.0557320274297,4264.191215012734,4152.674264204773,4605368.87575237,4496169.936822169,2,Good,130.25601416811162
CHW02-W-WA,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CHW,Alfalfa,205.8588937,7.063149253,3752.039125,2390.935549943413,19723.219001667345,12536.930205039465,5455510.2546326965,3476449.1990424427,2,Good,113.10835020921053
CHW02-W-WA,San Joaquin River,0.8,Corn,Corn,CHW,Corn,44.88630607,26.76544219,7203.396852,1755.9896182696475,18536.74123007887,4507.449705574733,8654174.161932316,2109649.1412702436,2,Good,113.10835020921053
CHW02-W-WA,San Joaquin River,0.8,Other field and grain,Field and grain,CHW,Cotton,2462.1839,0.78,389.120801,152.24030587146484,1403.42902240304,547.7073310888293,747307.8376742969,292378.03143728105,2,Good,113.10835020921053
CHW02-W-WA,San Joaquin River,0.8,Other field and grain,Field and grain,CHW,Field and Grain,187.333843,2.812754651,1787.57203,1805.4477680383511,804.4074135000001,810.4203489205445,941914.8513566413,951334.009216973,2,Good,113.10835020921053
CHW02-W-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,CHW,Grapes Table,390.5459,12.435,114.4634197,109.27263760902608,393.754163768,374.9581250388672,555884.53154553,530675.8187658613,2,Good,113.10835020921053
CHW02-W-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,CHW,Grapes Wine,510.5784914,8.495282366,3700.983903,3638.925445486852,12731.38462632,12486.608648874233,16053048.969043277,15783869.884909917,2,Good,113.10835020921053
CHW02-W-WA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Fresh,513.5119746,20.19858006,181.0029373,174.98855347117092,253.40411222,244.37151257565134,1877400.9705620026,1815018.502045144,2,Good,113.10835020921053
CHW02-W-WA,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,CHW,Tomatoes Processing,78.52090496,49.10025147,1629.026436,1107.7590318023017,4192.028028096992,2843.506630026729,6280542.297150598,4270849.93867156,2,Good,113.10835020921053
CHW02-W-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,CHW,Almonds,5157.824281,1.067695081,11628.12759,11038.2320588318,47772.74433940544,45235.856949466,64035908.09365518,60787363.06984325,2,Good,113.10835020921053
CHW02-W-WA,San Joaquin River,0.8,Trees and Vine,Trees and vines,CHW,Pistachios,4636.170568,1.3822934530000002,7985.874881000002,7713.700725862044,30954.00373940704,29824.28318479198,51177864.27883249,49433623.08053913,2,Good,113.10835020921053
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CLS,Alfalfa,187.2098036,5.87624882,379.271176,0.0002589148736044322,1308.4855572000001,0.0008907012770207696,417232.954243433,0.2848300225470925,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Beans Dry,1054.225767,1.083582552,150.522743,2.4281061833291612e-21,310.57859300649244,2.4281061832271695e-08,171948.24762533206,2.7737243884246954e-18,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,CLS,Cucurbits,161.7514,13.41,440.391804,2.4281055616040335e-21,839.6803731067972,2.4281055615022356e-08,955247.8172384981,5.26677044549837e-18,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Field and Grain,173.22984259999996,2.485487486,829.400833,1.5045873978043144e-06,798.9894688468664,1.477024672986206e-06,357107.32526015554,0.0006478160617545899,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Grapes Wine,730.6198687000001,7.837965953999999,1344.662478,1314.7678162176326,3276.4942385082204,3195.641753419894,7700308.722977325,7529114.740353813,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Orchards,2061.666385,2.066393172,135.87713200000002,117.72121532282397,426.43803352929507,368.5336916155413,578865.5704704352,501517.4920259535,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CLS,Pasture,215.0,3.5,166.062696,2.4281055563049715e-21,672.0003765353542,2.4281055562022383e-08,124962.17873999999,1.827149431119491e-18,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Corn,Field and grain,CLS,Rice,370.9204663,4.450435008,286.082715,2.4281055469818445e-21,1287.3722175,2.428105546878097e-08,472253.166924579,4.008213268632161e-18,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Subtropical,942.1801854,4.535541375,315.2866013000001,298.39653189530515,786.5207263827432,742.4756546430045,1347313.3548165653,1275137.0682921933,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Sunflowers,3239.762235,0.6099125320000001,576.6191200000002,160.85947117715875,1239.7311080000004,344.9814523729314,1139382.9981177093,317853.7446789145,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,CLS,Tomatoes Processing,77.35725946,46.64298896,386.858406,0.4589199154995094,986.4889353,1.1667596924595702,1395852.3644399706,1655.8628149302297,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,CLS,Truck,742.4217034,17.44810947,64.679023,62.03967771020274,157.81681612,150.9982931587239,837842.6954330496,803652.99884808,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Almonds,5165.974452,0.8565781309999999,28944.50708,24404.721349744967,104534.60667448564,87918.58399501065,128081201.94406012,107992374.33706543,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Pistachios,3834.493456,1.253131426,969.9866864,831.5371228553188,4003.3562175572197,3423.198324293494,4660906.551427552,3995639.195890279,3,Good,237.38690306564675
CLS01-SC-ColusaCountyWD,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Walnuts,1949.323208,2.037882063,699.8903918,662.6119445758069,2474.662603368079,2336.9968356754343,2780308.1428348054,2632219.854177059,3,Good,237.38690306564675
CLS02-North-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CLS,Alfalfa,187.2098036,5.87624882,4096.807543,3236.8214533671517,14618.77491457273,11521.18262520391,4506862.6942867655,3560799.403714505,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Beans Dry,1054.225767,1.083582552,438.754107,1.6783712729833028e-16,911.8772855687484,7.729043639526063e-08,501206.6504599072,1.9172717258692048e-13,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Corn,Corn,CLS,Corn,166.71940680000003,5.454093572000001,5274.242618,1.407992825372219e-10,12552.69743084,7.904240418387211e-08,4795885.927230168,1.2802924449850684e-07,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Cotton,1657.32655,0.8275,63.33104399999999,27.025021861241637,176.16585408111033,74.98666533906434,86854.58259649604,37063.134367709514,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,CLS,Cucurbits,161.7514,13.41,638.95433,8.780789990151989e-05,1294.9474423463182,0.00021465337752061514,1385947.0669158662,0.19046291042515273,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Field and Grain,173.22984259999996,2.485487486,9589.489405,8444.374760425615,10804.158066163163,9490.210482477898,4128856.369294423,3635815.114005266,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Orchards,2061.666385,2.066393172,1699.27859,1645.3546025510288,4961.850577714881,4792.382863335888,7239289.319033806,7009561.628308856,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CLS,Pasture,215.0,3.5,7134.15345,9.542108735034564e-08,29047.894799628048,4.996563353855842e-07,5368450.471125,7.18043682311351e-05,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Corn,Field and grain,CLS,Rice,370.9204663,4.450435008,1914.465719,476.114693008079,8615.095735500001,2137.073182046212,3160318.5070663607,785949.8662559497,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Safflower,429.9064999,1.059039203,323.861152,1.6799077191100236e-16,606.6998913053797,7.729054194933476e-08,147450.04338843707,7.648415518244786e-14,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Subtropical,942.1801854,4.535541375,7008.989906,6896.9215300904,16987.24284613549,16673.840613200446,29951497.035368305,29472595.556862608,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Sunflowers,3239.762235,0.6099125320000001,1049.442492,812.3410855611482,2602.61738016,2009.5693574742672,2073668.5472501845,1605162.9046932324,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,CLS,Tomatoes Processing,77.35725946,46.64298896,515.626263,338.6577622933524,1344.0657923918752,880.5609720428519,1860469.1722167104,1221936.0647242223,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,CLS,Truck,742.4217034,17.44810947,159.206425,156.7452904115092,414.20204909473546,406.7794958206839,2062336.9690086327,2030455.788035249,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Almonds,5165.974452,0.8565781309999999,47875.74192,45443.124912779975,169029.89679168936,160040.204354375,211853066.0110735,201088587.99480793,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,CLS,Berries,5388.84825,4.3725,73.470798,72.5683328860503,197.90881579904647,194.98914260680905,1731173.2354211942,1709908.6855088458,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Pistachios,3834.493456,1.253131426,1460.470132,1391.396967362678,5866.000259411606,5574.595381597883,7017740.451332303,6685835.31273624,2,Good,103.30782108354009
CLS02-North-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Walnuts,1949.323208,2.037882063,16258.064219999998,15976.108089969646,56766.124936626205,55642.20144420705,64585010.54907209,63464942.4163614,2,Good,103.30782108354009
CLS03-IDs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CLS,Alfalfa,187.2098036,5.87624882,7001.673736,6173.443022760707,23502.284842840556,20670.384732497656,7702480.975037065,6791351.500542078,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Beans Dry,1054.225767,1.083582552,2607.765091,1141.4354672471425,5598.002396215922,2444.1557420690206,2978956.0612509213,1303908.1301524532,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Corn,Corn,CLS,Corn,166.71940680000003,5.454093572000001,5950.540547,2707.1642817927136,15084.620286645,6845.504732368353,5410845.828626574,2461633.2660618303,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Cotton,1657.32655,0.8275,2106.341442000001,1339.6071972679658,5883.7137606178885,3732.614476450776,2888716.105021286,1837187.84048422,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,CLS,Cucurbits,161.7514,13.41,5276.415198,4973.405588370974,10702.328824851194,10062.50492207748,11444999.781906791,10787745.796770373,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Field and Grain,173.22984259999996,2.485487486,10961.92117,10805.593107282426,10541.71419547064,10365.400153726176,4719771.421704582,4652462.716288591,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Grapes Wine,730.6198687000001,7.837965953999999,353.25417410000006,351.463721162655,860.7626710080848,854.2589257539403,2022936.0473389972,2012682.8867153553,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Orchards,2061.666385,2.066393172,1692.695334,1650.0352021431975,5509.514330311369,5357.234162352484,7211243.243996007,7029501.981134851,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,CLS,Pasture,215.0,3.5,5964.908696,4710.973534032334,23869.57630048164,18804.61620792428,4488593.793740001,3545007.5843593315,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Corn,Field and grain,CLS,Rice,370.9204663,4.450435008,184263.8212,138052.11439174647,829187.1954000001,619681.4222792524,304174871.6322284,227890553.3392205,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Safflower,429.9064999,1.059039203,415.014405,4.84213435336948e-07,808.5863989366618,1.0527370742119055e-06,188951.0107840177,0.00022045648762991234,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Subtropical,942.1801854,4.535541375,619.0154127999998,612.3501655989772,1519.1699934397259,1499.0552879087063,2645236.838685566,2616754.2563935686,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Other field and grain,Field and grain,CLS,Sunflowers,3239.762235,0.6099125320000001,7910.757272,6989.164748785654,17331.150720769747,15273.81471109112,15631431.607666478,13810390.966241293,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,CLS,Tomatoes Processing,77.35725946,46.64298896,11962.36644,9764.265601220548,27912.188356012546,22726.327956445686,43162297.1624697,35231167.30849471,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Vegetables and non-tree fruits,Vegetables,CLS,Truck,742.4217034,17.44810947,568.626437,563.8702391167527,1281.3049045171247,1267.4111237158954,7365904.501534774,7304293.403072249,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Almonds,5165.974452,0.8565781309999999,42708.1468,41174.67938212115,152272.49750524954,146438.0274350535,188986143.72075757,182200457.2524711,3,Good,79.5803092605338
CLS03-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,CLS,Pistachios,3834.493456,1.253131426,2461.528541,2377.9464358866226,10003.995708623352,9640.145500179131,11827950.49059222,11426328.090236513,3,Good,79.5803092605338
