g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater,omegawater_init,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,,pc,pimarginal
SACRAMENTO VALLEY - CORNING - CRN02-WAs,Grain,Sacramento River,5344.034224,210.4620058,2.683909003,0.78906264,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,524.4569420330582,13.314614042471229,524.4569420330582,524.456942,0,-4.882352941,0.9758123939185112,0.02307326,0.7052023515966124,3.036467091789827,2.7110147233129753,0.000252871,359.8502285204842,5344.038665642058,4216.778981446356,-0.004441642,-0.001228407,8.311402718717443e-07,2.913140402853509e-07,GOOD,3.1117324505343373,0.7226823065494933,,210.4620058,524.3469641
SACRAMENTO VALLEY - CORNING - CRN02-WAs,Other Deciduous,Sacramento River,15185.61216,1739.085959,2.022984734,3.327741402,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3350.8541222047497,20.028747547739194,3350.8541222047497,524.456942,2826.39718,-4.882352941,0.053793075823915334,0.9461958779289346,0.033864988,0.033373874,1.122919918069677,0.000506552,2546.332432452873,15185.611897624203,50533.762717761616,0.000262376,0.027581785,1.7277920346919465e-08,5.458087523373312e-07,GOOD,0.6204120841421951,0.6295417628777134,,1739.085959,3350.441085
SACRAMENTO VALLEY - CORNING - CRN02-WAs,Pasture,Sacramento River,7198.457795,288.0353823,5,3.965593094,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,39.65593094,1399.824994,33.99087698471862,1399.824994,524.456942,875.3680521,-4.882352941,0.040617228,0.9593727618638636,0.075009366,0.091914431,2.609231746720505,0.000272389,452497.91546767193,7198.455823961424,28546.072812751132,0.001971039,0.081706551,2.7381400739359886e-07,2.8622612296619185e-06,GOOD,2.262942000342034,1.8467377139832826,,288.0353823,1399.998659
SACRAMENTO VALLEY - CORNING - CRN02-WAs,Sunflowers,Sacramento River,83.27651041,3732,0.6,2.873453662,0.386904762,0.3895547862245365,0.081201103,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,2094.5749359479996,14.745517608238785,2094.5749359479996,524.456942,1570.117994,-4.882352941,0.077725108,0.9222539119221198,0.077460287,0.1696611510016608,0.3604454410755455,0.016227281194879158,25055.847578868535,83.27649831401762,239.29103719979986,1.209598238460785e-05,0.000156596,1.4525083153766902e-07,6.544177129911412e-07,GOOD,2.182835824495322,0.9965928458037955,,3732,2094.669656
SACRAMENTO VALLEY - CORNING - CRN02-WAs,Truck Crops,Sacramento River,23.84909874,3125.89154,13.03077304,2.662234731,0.139554281,1.1244727167916924,1.262909809962677,0.325963639,0.17,7441.94487,27484.23099,27982.75263,50,133.1117366,40598.71596218108,289.3557437,40598.71596218108,524.456942,40074.25902,-4.882352941,0.7190231632799917,0.2809623858529392,0.25330280663396704,0.23901672684908015,12.187687584142353,0.1286349170524373,14493.319802331216,23.849098686325192,63.49187326422852,5.367480682139103e-08,2.5704447807584074e-05,2.250601056524077e-09,4.048461020242179e-07,GOOD,0.332418674,0.35228740820875265,,3125.89154,40597.14453
SACRAMENTO VALLEY - CORNING - CRN02-WAs,Vineyard,Sacramento River,17.60869229,1849.908129,10.02560391,2.661751325,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.0875663,18412.55174858718,131.9194759383738,18412.55174858718,524.456942,17888.09481,-4.882352941,0.5374343884275522,0.46255088449252696,0.8103945494894808,0.5342774490292842,8.841359415424623,0.43684718692461705,18.685946449386435,17.608692254619783,46.869942710456584,3.5380217866531893e-08,1.7323968201310436e-05,2.009247324210689e-09,3.696177293214337e-07,GOOD,0.9941259073363267,1.5078948555200695,,1849.908129,18412.61748
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Alfalfa,Sacramento River,28.69296742,277,6,3.537610105,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.8805053,1484.454765,8.915233027595054,1484.454765,521.1960699,963.2586951,-4.882352941,0.017274726,0.9827211037807946,0.026391917,0.033496954,2.6740528791230656,0.018737497615091584,30038.466851230118,28.69291973164868,101.50424920693303,4.7688351319408184e-05,0.00028228,1.6620222865540126e-06,2.7809644616052185e-06,GOOD,1.939072961544676,1.5277763122781245,,277,1484.600519
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Almonds & Pistachios,Sacramento River,840.048153,4898.33628,0.722482697,3.61367267,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,3357.5987797963476,18.583805061954664,3357.5987797963476,521.1960699,2836.40271,-4.882352941,0.033889801454485065,0.9661062286719962,0.032569948949555956,0.10336041786065647,0.36511459422816506,0.00297602,78241.98676,840.0480479413937,3035.6550742762265,0.000105059,0.003977704,1.2506260008316534e-07,1.3103262862452332e-06,GOOD,3.0498974152879694,0.9610545813701002,,4898.33628,3357.650006
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Citrus & Subtropical,Sacramento River,6.769848046,1088,3.4,2.972946835,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.6473418,3549.8664005919995,23.59179470001367,3549.8664005919995,521.1960699,3028.670331,-4.882352941,0.10466231321940125,0.8953228605405692,0.14551800096118314,0.051727655,2.1596028494527517,1.1362600223874644,1.2163926439094828,6.769847851,20.12638772777882,1.9506239024025263e-07,1.0594007815001305e-05,2.881340746717443e-08,5.26373752800738e-07,GOOD,0.49423381869050864,1.3903572019867076,,1088,3549.523762
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Corn,Sacramento River,90.81642469,221,5.6,2.826875063,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.3437532,1095.3764858929999,8.287424721,1095.3764858929999,521.1960699,574.180416,-4.882352941,0.046275602,0.9536971453605542,0.019500948387981307,0.12239713392995541,3.0596111932064223,0.03670408,558.2942026470004,90.81639502485436,256.7262899793019,2.966514564661793e-05,0.000396288,3.2664956529481637e-07,1.5436169974010454e-06,GOOD,2.644960375498291,0.4214088525991567,,221,1094.667492
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Grain,Sacramento River,44.76797218,216,2.6,0.78906264,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,521.1960699,13.23775041756828,521.1960699,521.1960699,0,-4.882352941,0.9756648458923328,0.023214010026730656,0.705095721,3.0360079618087554,2.6264153765872544,0.030185673,3.0145325318133063,44.77282540964971,35.328535024246364,-0.00485323,-0.003800708,0.000108409,0.000107593,GOOD,3.1117324505343373,0.7226823065494933,,216,521.0860919
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Other Deciduous,Sacramento River,6371.061116,1705.583973,1.910373293,3.327741402,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3091.0118470220327,18.549469036176884,3091.0118470220327,521.1960699,2569.815777,-4.882352941,0.049829801,0.9501591066260486,0.031369941,0.030915010603059862,1.0447711497955101,0.001207382,971.3296984670712,6371.060860771213,21201.217789008617,0.000255229,0.026061376906000078,4.006064018344772e-08,1.2292381093256555e-06,GOOD,0.6204120841421951,0.6295417628777134,,1705.583973,3090.59881
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Pasture,Sacramento River,4653.758071,272,5,3.965593094,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,39.65593094,1319.648083,32.09855145578573,1319.648083,521.1960699,798.4520128,-4.882352941,0.038380669698813964,0.9616092966462005,0.07087903,0.086853229,2.580028512217204,0.000421334,266842.9996310899,4653.755088511966,18454.791794602963,0.002982488,0.11907290139788529,6.408773271879825e-07,6.452098428042281e-06,GOOD,2.262942000342034,1.8467377139832826,,272,1319.821747
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Safflower,Sacramento River,71.56211159,564,1,2.357007476,0.396694215,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,23.57007476,539.4960409429999,21.92065600066421,539.4960409429999,521.1960699,18.29997107,-4.882352941,0.25825689853674866,0.7414861373748913,0.24148697027379365,0.9070486227644503,0.764649934,0.018883614825309144,256.32713576472236,71.56078221039584,168.6683735,0.00132938,0.00405854,1.857658437714108e-05,2.406166738535537e-05,GOOD,3.5121951355556216,0.9350649358914657,,564,539.5473686
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Truck Crops,Sacramento River,34.72675648,133,22.8,2.662234731,0.139554281,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,133.1117366,2898.332757,21.54142899297626,2898.332757,521.1960699,2377.136687,-4.882352941,0.1544737900142528,0.845482724,0.054419171,0.051349973,15.69692855955793,0.070234731,2953.064238753965,34.72675306361036,92.45067264229988,3.416389638744022e-06,0.000104554,9.837917459154602e-08,1.1309124552207906e-06,GOOD,0.332418674,0.35228740820875265,,133,2896.761327
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Vineyard,Sacramento River,30.92413253,1849.908129,10.02560391,2.661751325,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.0875663,18412.55174858718,131.9194759383738,18412.55174858718,521.1960699,17891.35568,-4.882352941,0.5374343884275528,0.4625508844925263,0.8103945494894816,0.5342774490292848,8.841359415424625,0.24874772751815302,32.82197283488451,30.92413240188052,82.31226999673937,1.281194812463582e-07,8.073946372633145e-05,4.143025875408709e-09,9.808912393364577e-07,GOOD,0.9941259073363267,1.5078948555200695,,1849.908129,18412.61748
SACRAMENTO VALLEY - LOS MOLINOS - LMS02-WAs,Almonds & Pistachios,Sacramento River,102.2410334,4775.542136,0.921249837,3.61367267,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,4218.102987785632,23.102485117006427,4218.102987785632,539.4960409,3678.606947,-4.882352941,0.042207961,0.9577881028782846,0.040564154701255406,0.12872995246568333,0.4859262138488736,0.024452022019566165,12349.982390199675,102.24102669954416,369.4649788959424,6.700455841723851e-06,0.000649254,6.553587751318495e-08,1.757279014149441e-06,GOOD,3.0498974152879694,0.9610545813701002,,4775.542136,4218.154214
SACRAMENTO VALLEY - LOS MOLINOS - LMS02-WAs,Other Deciduous,Sacramento River,727.2877399,2059.313633,1.981233934,3.327741402,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3912.6918264824226,23.227281898391077,3912.6918264824226,539.4960409,3373.195786,-4.882352941,0.06225055,0.9377385023509217,0.039189321,0.038620993549194606,1.1315462226597983,0.010576704748749596,145.54324947662482,727.2877269122602,2420.221308265039,1.2987739864911418e-05,0.004214967,1.7857773687615296e-08,1.7415596842669338e-06,GOOD,0.6204120841421951,0.6295417628777134,,2059.313633,3912.278789
SACRAMENTO VALLEY - LOS MOLINOS - LMS02-WAs,Pasture,Sacramento River,2665.376379,272,5,3.965593094,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,39.65593094,1319.648083,32.09855145578573,1319.648083,539.4960409,780.1520417,-4.882352941,0.038380669698813964,0.9616092966462007,0.07087903,0.086853229,2.5800285122172038,0.00073565,149329.4483332556,2665.375029845846,10569.70257105929,0.001349154,0.095590414,5.061777258338106e-07,9.04373124019334e-06,GOOD,2.262942000342034,1.8467377139832826,,272,1319.821747
SACRAMENTO VALLEY - LOS MOLINOS - LMS02-WAs,Safflower,Sacramento River,71.56211159,564,1,2.357007476,0.396694215,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,23.57007476,539.4960409429999,21.92065600066421,539.4960409429999,539.4960409,0,-4.882352941,0.25825689853674866,0.7414861373748912,0.24148697027379365,0.9070486227644503,0.764649934,0.018883614825309144,5.438589736572901,71.56351610069828,168.67435332573794,-0.001404511,-0.00192131,1.9626456892804245e-05,1.1390775236478244e-05,GOOD,3.5121951355556216,0.9350649358914657,,564,539.5473686
SACRAMENTO VALLEY - LOS MOLINOS - LMS02-WAs,Vineyard,Sacramento River,2.023282694,1849.908129,10.02560391,2.661751325,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.0875663,18412.55174858718,131.9194759383738,18412.55174858718,539.4960409,17873.05571,-4.882352941,0.5374343884275528,0.46255088449252635,0.8103945494894816,0.5342774490292848,8.841359415424623,3.8018946710309236,2.1452568119019264,2.023282692,5.385480088897213,1.8926500366944765e-09,-4.70E-06,9.354352915225776e-10,8.722151346393733e-07,GOOD,0.9941259073363267,1.5078948555200695,,1849.908129,18412.61748
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Alfalfa,Sacramento River,1164.003042,283.0070401,7.180422403,3.537610105,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.8805053,1854.5648559527592,10.90056257428655,1854.5648559527592,489.0591284,1365.505728,-4.882352941,0.021488308790905967,0.9785075387670085,0.032829329,0.041667399,3.3317358584400942,0.000461884,1727294.2708886208,1164.002615481555,4117.785918627644,0.000426518,0.003005002,3.664238233240934e-07,7.297611295239748e-07,GOOD,1.939072961544676,1.5277763122781245,,283.0070401,1854.71061
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Almonds & Pistachios,Sacramento River,2974.934035,4623.402009,0.602933172,3.61367267,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,2606.238012126543,14.638259086123469,2606.238012126543,489.0591284,2117.178884,-4.882352941,0.02650763,0.9734883695551043,0.025475279480598356,0.080845553,0.2906159809127438,0.000840355,206831.95670549202,2974.933879597824,10750.43343211599,0.000155402,0.004385216,5.223718380892996e-08,4.079104878261472e-07,GOOD,3.0498974152879694,0.9610545813701002,,4623.402009,2606.289238
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Citrus & Subtropical,Sacramento River,55.37708631,800,2,2.972946835,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.6473418,1450.6664005920002,10.204063451563005,1450.6664005920002,489.0591284,961.6072722,-4.882352941,0.045595697,0.9543884990143082,0.063394305,0.022534935265703607,1.0840668503838953,0.13890777223717193,3.159564422739342,55.37708471134543,164.63307493564005,1.5986545705004573e-06,5.8541196295891496e-05,2.8868520845448888e-08,3.5558575032606153e-07,GOOD,0.49423381869050864,1.3903572019867076,,800,1450.323762
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Corn,Sacramento River,310.0975082,248.5996532,6.371256271,2.826875063,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.3437532,1441.6685853119252,10.606323965377381,1441.6685853119252,489.0591284,952.6094569,-4.882352941,0.060024091776089875,0.9399490485542259,0.025294683643668513,0.15876134432303055,3.650539770070912,0.010749307057261074,3162.227117006818,310.0974887321136,876.6065439627496,1.9467886374968657e-05,0.000369066,6.277988652012218e-08,4.210168354879235e-07,GOOD,2.644960375498291,0.4214088525991567,,248.5996532,1440.959591
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Cucurbits,Sacramento River,212.9368478,203,12,1.97136542,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,98.568271,2336.461468,23.307557018376357,2336.461468,489.0591284,1847.40234,-4.882352941,0.46296137435757256,0.5368637974015763,0.17789152624166898,0.062270831,10.336798954200363,0.093924561,4.054276292305143e-05,212.93684713410522,419.7761976408799,6.658947881987842e-07,0.000140756,3.1271937904529467e-09,3.3531152259347974e-07,GOOD,0.13450545739469513,0.38424701518246485,,203,2331.889358
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Dry Beans,Sacramento River,242.5737144,1367.015075,0.945591594,2.293810917,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.6905459,1177.0852069152795,10.653867621353191,1177.0852069152795,489.0591284,688.0260785,-4.882352941,0.15126682429465485,0.8486574109946311,0.085253457,0.38822257617193423,0.6546489917184586,0.002453844,154675.41112184944,242.57362727484616,556.4178376,8.712515383990649e-05,0.000396636,3.591698055801651e-07,7.128386718064705e-07,GOOD,2.5664753522934403,0.5635965250716192,,1367.015075,1176.775617
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Grain,Sacramento River,10122.98576,190.3575262,2.781413843,0.78906264,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,489.05912836891514,12.480234728700726,489.05912836891514,489.0591284,0,-4.882352941,0.9741082621578153,0.02469888,0.7039708057251285,3.0311642896900834,2.811442762,0.000133493,681.6495902451406,10122.991512092583,7987.671538139197,-0.005752093,-0.001669671,5.682209498496487e-07,2.090310713291547e-07,GOOD,3.1117324505343373,0.7226823065494933,,190.3575262,488.9491504
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Onions & Garlic,Sacramento River,8.96668732,659,5.9,2.113494575,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,105.67472874999999,3781.5912976500003,34.76666506351799,3781.5912976500003,489.0591284,3292.532169,-4.882352941,0.4809460898354605,0.5189705480501583,0.22409511920839245,0.31507824305095883,5.107468877756143,0.2720095285138037,1056.1232825873303,8.966687176,18.95104444382305,1.4350188948242248e-07,5.627182382283991e-07,1.6003891332571023e-08,2.969325638951134e-08,GOOD,0.6551217479671209,0.46594644170006466,,659,3781.008834
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Other Deciduous,Sacramento River,13064.83799,1753.393744,1.725890134,3.327741402,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,2858.874739820921,17.227915666243643,2858.874739820921,489.0591284,2369.815611,-4.882352941,0.046260917,0.953727949,0.029123179,0.028700832,0.9304116062169528,0.000588779,1836.8536538945484,13064.837811911913,43476.38637510732,0.000178088,0.015914638141111936,1.363109797074264e-08,3.6605232500725186e-07,GOOD,0.6204120841421951,0.6295417628777134,,1753.393744,2858.461702
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Pasture,Sacramento River,4864.945948,168.9802053,5,3.965593094,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,39.65593094,804.5491092,19.94124931923267,804.5491092,489.0591284,315.4899808,-4.882352941,0.023759351757238895,0.9762304620271364,0.043877291,0.053766035,2.3475989782139113,0.000403043,110295.73986725396,4864.943504797115,19292.352674855458,0.002443203,0.043379217,5.022055560427516e-07,2.248513689055956e-06,GOOD,2.262942000342034,1.8467377139832826,,168.9802053,804.7227736
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Rice,Sacramento River,45182.63257,551.9205926,4.349357547,4.534377778,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888889999997,2172.7750046015226,10.039260379471193,2172.7750046015226,489.0591284,1683.715876,-4.882352941,0.005938336,0.9940599573865865,0.00415638,0.028503449,1.553385049769498,0.000110662,102540.71062967602,45182.630602073936,204875.04077988004,0.001967926,0.084297067,4.3554922630860534e-08,4.114558413580979e-07,GOOD,4.7999050645054355,0.699923421,,551.9205926,2172.604234
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Safflower,Sacramento River,261.7399336,580.9754582,1.033450199,2.357007476,0.396694215,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,23.57007476,575.9052438339062,23.335751057100282,575.9052438339062,489.0591284,86.84611546,-4.882352941,0.2709541712657866,0.7287932633967217,0.25335974478416795,0.9516439222782004,0.7975922242344902,0.005162954,4374.6863025524135,261.7395931523566,616.9211396,0.000340448,0.001840624,1.3007095964040986e-06,2.9835547815842307e-06,GOOD,3.5121951355556216,0.9350649358914657,,580.9754582,575.9565715
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Sunflowers,Sacramento River,214.2622339,3497.465111,0.6,2.873453662,0.386904762,0.3895547862245365,0.081201103,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,1953.8540025479997,13.818846028523934,1953.8540025479997,489.0591284,1464.794874,-4.882352941,0.072884748,0.9270941616887758,0.072636419,0.1590954400649548,0.3560669504146584,0.006306997,60142.907909197675,214.26221182965799,615.6723235088447,2.2070342026836443e-05,0.000277119,1.030062163784639e-07,4.501084028588913e-07,GOOD,2.182835824495322,0.9965928458037955,,3497.465111,1953.948723
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Tomato Processing,Sacramento River,176.7286055,107,35.2,2.666779844,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,133.3389922,3632.2145805929995,26.732022263668494,3632.2145805929995,489.0591284,3143.155452,-4.882352941,0.18478340797165452,0.815179865,0.043140434,0.12181919107919947,25.093715600140534,0.007646478,106423.41579171689,176.72859785748852,471.29610611762223,7.642511462790935e-06,0.000176888,4.3244337503647284e-08,3.7532230077639763e-07,GOOD,0.6592539471827814,0.23346486717761028,,107,3630.366505
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Truck Crops,Sacramento River,167.2055365,333.7142763,22.8,2.662234731,0.139554281,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,133.1117366,7474.618256424999,54.05024351021737,7474.618256424999,489.0591284,6985.559128,-4.882352941,0.32025790730237097,0.6797071330093589,0.11282282812191123,0.10645970903324152,18.123052824023688,0.014586983429486515,41782.028940180695,167.2055347017747,445.14023691382835,1.7982252984438674e-06,0.000149572,1.0754579878662495e-08,3.3601076053894854e-07,GOOD,0.332418674,0.35228740820875265,,333.7142763,7473.046826
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Vineyard,Sacramento River,3.160507309,1749.446081,10.43063995,2.661751325,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.0875663,18113.947760193536,129.79552823980742,18113.947760193536,489.0591284,17624.88863,-4.882352941,0.5333673803018879,0.4666177631335253,0.8042619288594333,0.530234331,9.184474658654857,2.433883848457726,3.304510968436472,3.1605073047938985,8.412487789100966,4.206101689163688e-09,-3.27E-06,1.3308311856094138e-09,3.889098427399806e-07,GOOD,0.9941259073363267,1.5078948555200695,,1749.446081,18114.01349
SACRAMENTO VALLEY - NORTH AMERICAN - NAM02-WAs,Alfalfa,Sacramento River,2058.61894,285,7.110180238,3.537610105,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.8805053,1848.856133,10.869940073190019,1848.856133,482.9932174,1365.862915,-4.882352941,0.021423591219537137,0.9785722560637397,0.032730455189138453,0.041541906,3.2972875454177806,0.000261163,3055636.882334281,2058.6175911736423,7282.581645975398,0.001348826,0.009518513,6.552093402827347e-07,1.3070228405433737e-06,GOOD,1.939072961544676,1.5277763122781245,,285,1849.001887
SACRAMENTO VALLEY - NORTH AMERICAN - NAM02-WAs,Almonds & Pistachios,Sacramento River,3327.129827,4582,0.5,3.61367267,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,2109.6355734090002,12.030500153292113,2109.6355734090002,482.9932174,1626.642356,-4.882352941,0.021566239350524954,0.9784297401368238,0.020726333130746143,0.065774818,0.23174955634630023,0.000751398,177730.6582757032,3327.129422426365,12023.148893933647,0.000404574,0.009231438,1.2159839142446331e-07,7.678047635661719e-07,GOOD,3.0498974152879694,0.9610545813701002,,4582,2109.686799
SACRAMENTO VALLEY - NORTH AMERICAN - NAM02-WAs,Citrus & Subtropical,Sacramento River,7.554876562,1059.333333,2.266666667,2.972946835,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.6473418,2251.8219557451107,15.313464776159588,2251.8219557451107,482.9932174,1768.828738,-4.882352941,0.069035364,0.9309492198115016,0.095983816,0.034119612,1.3283470149694767,1.0181910490766921,0.7928202708008676,7.5548763503880485,22.460237852942008,2.116119510731096e-07,8.510871573719214e-06,2.8009981279838362e-08,3.789304638898062e-07,GOOD,0.49423381869050864,1.3903572019867076,,1059.333333,2251.479317
SACRAMENTO VALLEY - NORTH AMERICAN - NAM02-WAs,Corn,Sacramento River,667.4340527,248.3991077,6.35642335,2.826875063,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.3437532,1436.7063741964448,10.57309517492209,1436.7063741964448,482.9932174,953.7131568,-4.882352941,0.059829882,0.9401432528294758,0.025212841904250403,0.1582476670319921,3.639855009156743,0.004994251,6814.059232040693,667.4339778281202,1886.7512401688298,7.487187986043864e-05,0.001439606,1.1217869324700494e-07,7.63007172913489e-07,GOOD,2.644960375498291,0.4214088525991567,,248.3991077,1435.99738
SACRAMENTO VALLEY - NORTH AMERICAN - NAM02-WAs,Cucurbits,Sacramento River,62.59315716,203,12,1.97136542,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,98.568271,2336.461468,23.307557018376357,2336.461468,482.9932174,1853.468251,-4.882352941,0.462961374,0.5368637974015755,0.17789152624166915,0.062270831,10.336798954200365,0.31952374520550547,1.1956745157201028e-05,62.593156811027036,123.39391449429449,3.489729607508707e-07,7.105955489805638e-05,5.575257369728604e-09,5.758753522637928e-07,GOOD,0.13450545739469513,0.38424701518246485,,203,2331.889358
SACRAMENTO VALLEY - NORTH AMERICAN - NAM02-WAs,Dry Beans,Sacramento River,41.43204955,1362,0.9,2.293810917,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.6905459,1110.2472431239999,10.102991940567392,1110.2472431239999,482.9932174,627.2540257,-4.882352941,0.14391533749643715,0.856008242,0.081110184,0.3693551665015979,0.6174360614338831,0.014366609948169828,24086.249144364094,41.43202036585523,95.03716477145859,2.9184144771932097e-05,0.0001228,7.043857373435705e-07,1.2921245912463113e-06,GOOD,2.5664753522934403,0.5635965250716192,,1362,1109.937653
SACRAMENTO VALLEY - NORTH AMERICAN - NAM02-WAs,Grain,Sacramento River,6910.286286,189.6188985,2.760258348,0.78906264,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,482.9932174001897,12.337252151316152,482.9932174001897,482.9932174,0,-4.882352941,0.9737918403538882,0.025000724388891664,0.7037421332860239,3.0301796696947467,2.790415494678903,0.000195556,465.31664935667305,6910.2912377510775,5452.649140521058,-0.004951751,-0.000400534,7.165768353083998e-07,7.345679549360634e-08,GOOD,3.1117324505343373,0.7226823065494933,,189.6188985,482.8832394
