region,crop,hr,xland,p,y,xwater_unit,omegaland,omegawater,omegasupplies,omegalabor,theta,sigma,omegaland_init,omegasupplies_init,omegalabor_init,omegawater_unit,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupplies,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply
Imperial,Potatoes,Colorado River,724.3365153,758.0,10.9,5.581382827,0.150675135,279.06914135,1.4974640784942694,0.06026152289335652,0.41,0.17,793.9256634,2502.863999,502.0871398,50,7982.409889039999,28.1238027954707,7982.409889039999,77.971365715,7904.438523325,-4.88235294117647,0.006423539781358014,0.9935760013045858,0.0020375909643369945,0.010157227068012172,3.9037248585566138,0.0033672531188541927,204808.84424375524,724.3365163463503,4042.799246943081,-1.046350348588021e-06,0.0001405213611178624,1.4445638546258459e-09,3.475843039691228e-08,GOOD,1.5812507454985842,0.31720687248646934
Imperial,Safflower,Colorado River,32.80834473,565.0,1.1,2.346040268,0.396694215,23.460402679999998,0.4537037030434028,0.03215870805598959,0.74,0.17,212.2655769,227.006242,60.43672676,10,597.1057130229999,24.264073078374278,597.1057130229999,77.971365715,519.134347308,-4.88235294117647,0.2836891045881152,0.7160558420907431,0.26526773439479323,0.9963714931445081,0.8566965640384044,0.04118925725977494,3265.4505068241638,32.80834762347436,76.96970643218741,-2.8934743596664703e-06,-8.569181815687443e-06,8.819324423339995e-08,1.1133188843925683e-07,GOOD,3.5121951355556216,0.9350649358914657
Imperial,Sunflowers,Colorado River,1062.630009,3640.0,0.6,5.544757405,0.386904762,277.23787025,0.3895547862245365,0.0812011031754898,0.74,0.17,734.0697039,736.5793439,336.2917618,50,1905.8097487979999,7.476897522514785,1905.8097487979999,77.971365715,1827.838383083,-4.88235294117647,0.0016022172238725364,0.9983973074759065,0.001596758222734988,0.003497377154892414,0.16509200437863797,0.0012717044878330283,372185.1772899039,1062.6300211441578,5892.025440822306,-1.2144157835791702e-05,0.0001703556608845247,1.142839721533942e-08,2.8912919278785386e-08,GOOD,2.182835824495322,0.9965928458037955
Imperial,Truck Crops,Colorado River,11365.46977,214.0,26.7,1.168233956,0.139554281,58.4116978,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,5654.432795535,91.66195940592847,5654.432795535,77.971365715,5576.46142982,-4.88235294117647,0.9782683458904847,0.02159049040346655,0.3446316201064224,0.3251946668145872,26.63690356980763,0.00021459952290594166,2267179.9125254652,11365.46983203976,13277.527307294687,-6.203976045071613e-05,0.00040391082075075246,5.458618227508262e-09,3.0420634739844965e-08,GOOD,0.332418674467662,0.35228740820875265
Oxnard Ventura,Alfalfa,South Coast,3.69060304,278.0,8.6,4.861060872,0.306290873,243.05304360000002,0.13122437452970753,0.08146025298303902,1.86,0.17,739.7198673,484.1807412,381.4811931,50,2147.082226662,9.342578301807267,2147.082226662,653.870696677,1493.211529985,-4.88235294117647,0.00390522922296895,0.9960941189220363,0.005966316700868268,0.007572524394893215,2.823400545231333,0.14567657447172927,5988.651371868896,3.6905999715382998,17.94024099595634,3.0684617002840753e-06,5.0358719114740325e-06,8.314255602748528e-07,2.807024999846581e-07,GOOD,1.939072961544676,1.5277763122781245
Oxnard Ventura,Citrus & Subtropical,South Coast,53523.7377,2882.844727,2.155987975,2.970039496,0.183365181,148.5019748,0.09485584338438294,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,6066.190332746158,39.677446805355416,6066.190332746158,653.870696677,5412.31963606916,-4.88235294117647,0.1672968831881621,0.8326892481733118,0.23260242641059015,0.08268377743310532,1.5023120466194682,0.0001437176853272654,17185.45964480856,53523.737290492856,158967.51059293997,0.0004095071417395957,0.10434960422571748,7.650944409653882e-09,6.564205185026689e-07,GOOD,0.49423381869050864,1.3903572019867076
Oxnard Ventura,Corn,South Coast,46.27233384,787.0,7.8,2.879812638,0.234536008,143.9906319,1.320694044672553,0.03352518541352239,0.3,0.17,423.9938724,1022.014707,159.5840787,50,5993.729607142999,40.355283084353324,5993.729607142999,653.870696677,5339.858910466,-4.88235294117647,0.19225038576359152,0.8077289192935646,0.08101601447638036,0.5084946525189603,5.591621264469783,0.0720372857107078,2644.498001330203,46.27233305629824,133.25558381189546,7.837017648171241e-07,6.797029161020873e-05,1.693672438323513e-08,5.100743623340609e-07,GOOD,2.644960375498291,0.4214088525991567
Oxnard Ventura,Cucurbits,South Coast,163.6229866,648.0,26.0,2.078707055,0.087908733,103.93535275,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,16743.094386684003,152.95381990076046,16743.094386684003,653.870696677,16089.223690007,-4.88235294117647,0.8189272363702007,0.18102960684303354,0.3146703462268745,0.11015018250094746,24.98960823635574,0.12223221452920234,0.0002713077154988699,163.6229865224955,340.12406003095197,7.750449526611192e-08,0.00019657463849398482,4.736773046172469e-10,5.779494836851158e-07,GOOD,0.13450545739469513,0.38424701518246485
Oxnard Ventura,Dry Beans,South Coast,1153.442278,1216.0,1.3,1.559609211,0.272510229,77.98046055,0.8579188204514863,0.04137219977784526,1.68,0.17,521.9411016,903.6303871,214.6292221,50,1501.9573284239998,19.095291666677827,1501.9573284239998,653.870696677,848.086631747,-4.88235294117647,0.6872930947628273,0.31243710811603603,0.3873559999140485,1.763920787510276,1.2165268551616213,0.0005160536479295718,906517.6653474283,1153.4421505877747,1798.9178251410945,0.00012741222531076346,0.0013759845280674199,1.1046259335290592e-07,7.648951254766955e-07,GOOD,2.5664753522934403,0.5635965250716192
Oxnard Ventura,Grain,South Coast,1561.766914,299.0,2.4,1.255570104,0.351483763,62.7785052,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,653.870696677,10.72392974335122,653.870696677,653.870696677,0.0,-4.88235294117647,0.77373513827277,0.22555606494065275,0.5591646943853565,2.407656737882051,2.3206933777768524,0.0008652708283403622,105.16440526796887,1561.769731037677,1960.9100446874188,-0.002817037677004919,-0.0021980526796596678,1.8037503879435614e-06,1.120936245643522e-06,GOOD,3.1117324505343373,0.7226823065494933
Oxnard Ventura,Lettuce,South Coast,3348.397015,288.0,18.2,1.825590372,0.164570286,91.2795186,0.680529189238487,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,5149.363716755,54.12186857898579,5149.363716755,653.870696677,4495.493020078,-4.88235294117647,0.7490533233737833,0.25083144358266585,0.36835372692977253,0.26942444462065473,17.216527232729707,0.0011946014711161723,68927.4565479724,3348.396995385861,6112.7973965555575,1.9614139091572724e-05,0.003955661982217862,5.8577698533675e-09,6.471111613634994e-07,GOOD,0.35968660202607483,0.49175901826412594
Oxnard Ventura,Onions & Garlic,South Coast,1.224945,583.0,19.4,2.418056426,0.178481578,120.90282130000001,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,11188.463205099999,88.48285398401798,11188.463205099999,653.870696677,10534.592508423,-4.88235294117647,0.5539521908000421,0.4460153556410893,0.2581120521752349,0.36290612752713963,17.227454393407342,1.99112971622718,461.60521993800626,1.2249449901938068,2.9620072373248,9.806193190797785e-09,-2.1108578230233377e-05,8.00541509275746e-09,7.126494626484271e-06,GOOD,0.6551217479671209,0.46594644170006466
Oxnard Ventura,Other Deciduous,South Coast,136.1933044,1633.0,1.5,2.23900313,0.215021845,111.95015649999999,0.542542160251163,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,2336.646689634,20.671588057907577,2336.646689634,653.870696677,1682.775992957,-4.88235294117647,0.2896805137119508,0.7102341845192855,0.18236598127354312,0.17972129124741312,1.17508523378003,0.05648080664608423,13.597345188952271,136.19330248250975,304.9370493476509,1.9174902377017133e-06,0.00018548899186043855,1.4079181396979993e-08,6.082858066178978e-07,GOOD,0.6204120841421951,0.6295417628777134
Oxnard Ventura,Pasture,South Coast,1349.313843,195.0,5.0,5.664931619,0.350906068,56.64931619,0.10289172336777223,0.06852420918280822,0.51,0.17,328.209843,177.7241242,145.0367898,10,917.654697405,16.192632814747615,917.654697405,653.870696677,263.784000728,-4.88235294117647,0.0033947753665314003,0.9966039485298989,0.0062692596998749585,0.00768217975865043,1.5797575240587092,0.0014531714203464895,25582.98072638661,1349.311705157232,7643.732948950211,0.0021378427679792367,0.03770421489025466,1.5843925259271478e-06,4.932672185113542e-06,GOOD,2.262942000342034,1.8467377139832826
Oxnard Ventura,Tomato Processing,South Coast,25.24296742,100.0,56.3,2.605312983,0.124471553,130.26564915,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,5498.887923642999,40.89558270212302,5498.887923642999,653.870696677,4845.017226966,-4.88235294117647,0.2824351197767307,0.7175277998137419,0.06593867772496688,0.18619646753585137,43.66565405492286,0.05353377552120422,23431.18074965864,25.24296645566663,65.76580630495647,9.64333370490067e-07,2.4443815547670056e-05,3.820206057573191e-08,3.7167956778416385e-07,GOOD,0.6592539471827814,0.23346486717761028
Oxnard Ventura,Truck Crops,South Coast,26183.57673,1692.883183,30.32103122,1.75058992,0.139554281,87.529496,1.1244727167916924,1.262909809962677,0.332200568,0.17,7441.94487,27484.23099,27982.75263,50,51241.478840890966,552.4741863441485,51241.478840890966,653.870696677,50587.608144214,-4.88235294117647,0.9743652838204288,0.025619200750880318,0.3432566204856845,0.3238972160948942,30.17082631158308,0.00011496632726782464,21684457.400768407,26183.576714289728,45836.676403469995,1.5710273146396503e-05,0.029089614567055833,6.000048545085269e-10,6.346358066996027e-07,GOOD,0.332418674467662,0.35228740820875265
Oxnard Ventura,Vineyard,South Coast,63.34356618,1738.113027,10.76352971,2.882762464,0.302297005,144.1381232,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,18563.286225846536,122.92500989854489,18563.286225846536,653.870696677,17909.4155291695,-4.88235294117647,0.42286553981942754,0.5771229666709414,0.6376367720704319,0.420381588454254,9.038245674957292,0.12143786900865156,67.29887771798217,63.343566041099265,182.60435834886763,1.3890073802258485e-07,9.657073621838208e-05,2.1928152517949195e-09,5.288520275198092e-07,GOOD,0.9941259073363267,1.5078948555200695
Palo Verde,Alfalfa,Colorado River,42604.28853,265.3445115,7.495903197,6.349688555,0.306290873,317.48442775,0.13122437452970753,0.08146025298303902,1.86,0.17,739.7198673,484.1807412,381.4811931,50,1670.8476145712534,5.954070898735227,1670.8476145712534,1670.84761457125,0.0,-4.88235294117647,0.0006334292580541772,0.9993664348803335,0.0009677382159590794,0.0012282655473441603,1.718850237870014,1.2619255646613436e-05,14177.793944761375,42604.27007902236,270523.6838677908,0.018450977637257893,0.27940506796585396,4.330779429461791e-07,1.0328292717049892e-06,GOOD,1.939072961544676,1.5277763122781245
Palo Verde,Almonds & Pistachios,Colorado River,6.07320167,4727.0,0.9,5.171405369,0.287448101,258.57026845,0.311217018052816,0.03090217019351817,0.4,0.17,2039.310074,2110.873995,639.9084906,50,3995.048938459,15.628534987014953,3995.048938459,1670.84761457125,2324.20132388775,-4.88235294117647,0.005043010768565086,0.9949564927418211,0.004846608603028227,0.015380665508316052,0.3085286589183734,0.4116444893225486,463.5204954740859,6.073201855644501,31.407004960141766,-1.8564450066094196e-07,-1.7236883994797836e-05,3.0567814268045204e-08,5.488232156066795e-07,GOOD,3.0498974152879694,0.9610545813701002
Palo Verde,Citrus & Subtropical,Colorado River,1640.820837,2916.780377,4.105669592,5.958172293,0.183365181,297.90861465,0.09485584338438294,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,11676.741628083197,38.19584138591847,11676.741628083197,1670.84761457125,10005.8940135119,-4.88235294117647,0.006398556445363102,0.9936011679867198,0.008896279036129056,0.0031623829860985726,1.466465874296531,0.004688085084519006,973.9610473450343,1640.8208382362411,9776.288233578252,-1.236241132573923e-06,0.005015212216676446,7.5342846988353e-10,5.129973180066925e-07,GOOD,0.49423381869050864,1.3903572019867076
Palo Verde,Corn,Colorado River,1884.269545,532.0,16.2,3.708931611,0.234536008,185.44658055,1.320694044672553,0.03352518541352239,0.3,0.17,423.9938724,1022.014707,159.5840787,50,8432.073658493,44.05174240858283,8432.073658493,1670.84761457125,6761.22604392175,-4.88235294117647,0.07027576836200171,0.9297188542634989,0.02961483091095526,0.18587662267519095,9.446268688150058,0.0017690321122996939,136350.43596385536,1884.2695777302786,6988.6234314149,-3.2730278462622664e-05,0.0034476801884011365,1.7370274093467165e-08,4.933272655768903e-07,GOOD,2.644960375498291,0.4214088525991567
Palo Verde,Cotton,Colorado River,5779.451511,1967.748474,1.184861305,5.971693969,0.148539114,298.58469845,1.334590964860844,0.04119880232811655,0.68,0.17,378.6944542,1135.122209,199.4393382,50,2032.252318825399,7.420000090533224,2032.252318825399,1670.84761457125,361.404704254146,-4.88235294117647,0.0011047894172379834,0.9988949260314269,0.00036857496237129223,0.002097768812793625,0.30219485855053685,0.0002544511762915831,326512.2225541648,5779.452119475828,34513.09944675387,-0.0006084758279030211,0.016285612771753222,1.0528262530534468e-07,4.7186735900753405e-07,GOOD,1.8987951731454202,0.3336155801462545
Palo Verde,Cucurbits,Colorado River,2077.947803,431.8238778,16.07017379,2.811221224,0.087908733,140.5610612,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,6797.953441151722,46.69661121703995,6797.953441151722,1670.84761457125,5127.10582658047,-4.88235294117647,0.237255541825417,0.7627136635895776,0.09116473378191493,0.03191216517265393,12.019450876445777,0.009624880842110353,0.0010979807556940676,2077.947813630516,5841.568021790342,-1.0630516044329852e-05,0.0029443674293361255,5.115872510840857e-09,5.040369185607533e-07,GOOD,0.13450545739469513,0.38424701518246485
Palo Verde,Grain,Colorado River,6336.032053,223.2562994,8.714974803,2.463802738,0.351483763,123.1901369,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,1821.532088859024,14.92675987306986,1821.532088859024,1670.84761457125,150.684474287771,-4.88235294117647,0.15334418770521416,0.846605369239535,0.11081913126676261,0.47716608498314345,6.0162037916124875,0.00021328038432373624,183334.84050965702,6336.049937347884,15610.768814899166,-0.01788434788431914,-0.03569466200497118,2.822641636708769e-06,2.2865461685907612e-06,GOOD,3.1117324505343373,0.7226823065494933
Palo Verde,Lettuce,Colorado River,400.6384079,1060.984835,11.60321691,1.435814447,0.164570286,71.79072235,0.680529189238487,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,12238.08969173056,161.16854782471492,12238.08969173056,1670.84761457125,10567.2420771593,-4.88235294117647,0.9667722322591188,0.03316518761364763,0.4754189638207618,0.34773501915444566,11.537149419572343,0.00998406523470013,19385.77118590217,400.6384148055595,575.2421634113804,-6.90555947358007e-06,0.0002506745186110493,1.7236389066581225e-08,4.357719675615173e-07,GOOD,0.35968660202607483,0.49175901826412594
Palo Verde,Onions & Garlic,Colorado River,2839.00425,233.0,19.3,3.522556052,0.178481578,176.1278026,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,4319.9382238,24.20162137116877,4319.9382238,1670.84761457125,2649.09060922875,-4.88235294117647,0.04983231086015538,0.9501601280750784,0.02321918792698089,0.03264623059594594,10.528098760729835,0.0008591126238165733,269042.6537382191,2839.0044341487023,10000.547036225991,-0.00018414870237393188,0.004566265230096178,6.48638346962432e-08,4.566013367661323e-07,GOOD,0.6551217479671209,0.46594644170006466
Palo Verde,Pasture,Colorado River,6332.361101,1504.0,4.5,8.233264788,0.350906068,82.33264788,0.10289172336777223,0.06852420918280822,0.51,0.17,328.209843,177.7241242,145.0367898,10,6684.971365715,77.63242574349765,6684.971365715,1670.84761457125,5014.12375114375,-4.88235294117647,0.00274290827561329,0.9972569501420255,0.005065432158571915,0.0062070423399710585,1.3477276138821608,0.00030964505694658584,2279310.449943874,6332.360921085237,52135.87131692474,0.00017991476306633558,0.13436083946726285,2.841195569815556e-08,2.5771218512155254e-06,GOOD,2.262942000342034,1.8467377139832826
Palo Verde,Potatoes,Colorado River,98.96826613,298.0,17.1,5.581382827,0.150675135,279.06914135,1.4974640784942694,0.06026152289335652,0.41,0.17,793.9256634,2502.863999,502.0871398,50,4816.00988904,17.34565542896076,4816.00988904,1670.84761457125,3145.16227446875,-4.88235294117647,0.0038854483835488144,0.9961140915300991,0.0012324909299531272,0.006143868153082831,5.549931192485019,0.024644509655651802,11134.964775608203,98.968267601103,552.3795273202263,-1.4711029905356554e-06,0.0002536757214102181,1.4864390860432823e-08,4.5924150401167394e-07,GOOD,1.5812507454985842,0.31720687248646934
Palo Verde,Truck Crops,Colorado River,13.44655686,167.0,44.0,1.168233956,0.139554281,58.4116978,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,7288.632795535,117.87813324140895,7288.632795535,1670.84761457125,5617.78518096375,-4.88235294117647,0.9830582060778736,0.01683174401956905,0.34631902753752,0.32678690578896447,43.91902105533613,0.1813865375083018,2702.190930579257,13.446557615206393,15.708749232080548,-7.552063934213038e-07,-2.4916943811348347e-05,5.616355185079728e-08,1.5861850594283256e-06,GOOD,0.332418674467662,0.35228740820875265
Pitt River Central,Alfalfa,Sacramento River,11449.00908,270.8925257,5.127288681,3.537610105,0.306290873,176.88050525,0.13122437452970753,0.08146025298303902,1.86,0.17,739.7198673,484.1807412,381.4811931,50,1211.3989458011117,7.45051807103312,1211.3989458011117,885.155084778767,326.243861022345,-4.88235294117647,0.014142738011279181,0.9858530783747468,0.021606940124387762,0.027423800879881582,2.2040663480478915,4.695903417015637e-05,4061992.125848209,11449.012992508306,40502.12186740553,-0.003912508305802476,0.008346239228558261,3.4173335687515023e-07,2.0606914215456493e-07,GOOD,1.939072961544676,1.5277763122781245
Pitt River Central,Grain,Sacramento River,7620.468902,262.2560376,4.522295734,0.78906264,0.351483763,39.453132000000004,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,1145.5954299312236,27.955775505330326,1145.5954299312236,885.155084778767,260.440345152457,-4.88235294117647,0.9887756648411035,0.010707219184608123,0.7145706781273774,3.0768053225847254,4.54371185857613,0.00017733178479301817,380735.13821119675,7620.478579532454,6013.032021624812,-0.0096775324545888,-0.004711774790848722,1.2699392358977965e-06,7.835944438719412e-07,GOOD,3.1117324505343373,0.7226823065494933
Pitt River Central,Other Deciduous,Sacramento River,1.36562306,2243.0,2.1,3.327741402,0.215021845,166.3870701,0.542542160251163,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,4543.009776034001,26.815673346888065,4543.009776034001,885.155084778767,3657.85469125523,-4.88235294117647,0.07156070431130951,0.9284284568651077,0.04505045194491257,0.04439712570446289,1.2326705808993559,5.632819126756465,0.29634621714552356,1.365623065563806,4.544506620105526,-5.563805860475668e-09,-6.622381759591178e-05,4.074188568898117e-09,1.4572491180653593e-05,GOOD,0.6204120841421951,0.6295417628777134
Pitt River Central,Pasture,Sacramento River,26259.10953,210.6180412,4.394243707,3.965593094,0.350906068,39.65593094,0.10289172336777223,0.06852420918280822,0.51,0.17,328.209843,177.7241242,145.0367898,10,885.1550847787668,21.84370156644097,885.1550847787668,885.155084778767,0.0,-4.88235294117647,0.026076664566958122,0.9739131733965458,0.048156759910693105,0.05900997947740046,2.1010294579557587,7.467063235656834e-05,661.4290136945482,26259.096079280705,104132.62957058536,0.01345071929608821,0.31383617223764304,5.122305948996972e-07,3.013802951979911e-06,GOOD,2.262942000342034,1.8467377139832826
Pitt River Central,Rice,Sacramento River,830.7421106,2075.0,0.7,4.534377778,0.381523094,226.71888889999997,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,1224.775009832,6.074578518206564,1224.775009832,885.155084778767,339.619925053233,-4.88235294117647,0.0033565399979721415,0.9966417488560915,0.0023493209571683457,0.016111073335481545,0.22568056873713316,0.00601871499735191,380.63137035668075,830.7420712545191,3766.8963131213077,3.934548090001044e-05,0.0022524321502714884,4.73618471941832e-08,5.979540226723748e-07,GOOD,4.7999050645054355,0.699923420721246
Pitt River Eastern Lower,Alfalfa,North Lahontan,12240.51342,272.9172529,4.236408742,3.118751952,0.306290873,155.9375976,0.13122437452970753,0.08146025298303902,1.86,0.17,739.7198673,484.1807412,381.4811931,50,999.5867086901848,7.031392406374186,999.5867086901848,999.586708690185,0.0,-4.88235294117647,0.024241112930666085,0.9757501971825069,0.03703499811873059,0.04700528664160562,2.0372396441119354,4.392253740955831e-05,4073.380474940802,12240.528782630625,38175.15202506617,-0.015362630625531892,-0.02690295897627948,1.2550642361480204e-06,7.047248408545488e-07,GOOD,1.939072961544676,1.5277763122781245
Pitt River Eastern Lower,Grain,North Lahontan,1127.481694,282.4400582,4.566174039,1.205704965,0.351483763,60.28524825,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,1228.434414953489,20.057754459426747,1228.434414953489,999.586708690185,228.847706263304,-4.88235294117647,0.8906501613330982,0.10891544286859324,0.6436571129208817,2.7714650090938444,4.5035318588407405,0.0011985572435833725,49507.370779466306,1127.482671647145,1359.410807474304,-0.0009776471449640667,-0.0005310718931923475,8.671068897763112e-07,3.906634387065206e-07,GOOD,3.1117324505343373,0.7226823065494933
Pitt River Eastern Lower,Pasture,Sacramento River,18031.60607,242.2624556,4.548356115,3.904573674,0.350906068,39.045736739999995,0.10289172336777223,0.06852420918280822,0.51,0.17,328.209843,177.7241242,145.0367898,10,1062.1541982181761,26.406119412177006,1062.1541982181761,999.586708690185,62.5674895279914,-4.88235294117647,0.033998444867586686,0.9659905131197539,0.0627862103537537,0.07693650883717498,2.2924879731827263,0.00010874152341802406,81437.49737583492,18031.58998919775,70405.49767424725,0.016080802251963178,0.23668661335250363,8.918119766778588e-07,3.3617519297416855e-06,GOOD,2.262942000342034,1.8467377139832826
Pitt River Eastern Lower,Rice,Sacramento River,947.9047988,2075.0,0.7,4.487278047,0.381523094,224.36390235000002,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,1227.129996382,6.138054360056141,1227.129996382,999.586708690185,227.543287691815,-4.88235294117647,0.0035752406974929435,0.9964229401608771,0.0025023946988910746,0.017160815930722325,0.22852733435826722,0.005274791314834305,291.1480669448336,947.9046393153878,4253.509316028848,0.000159484612140659,0.0030782723442825954,1.682496093938532e-07,7.237012753052818e-07,GOOD,4.7999050645054355,0.699923420721246
Pitt River Western,Alfalfa,Sacramento River,7234.639302,282.5067727,5.355428082,3.537610105,0.306290873,176.88050525,0.13122437452970753,0.08146025298303902,1.86,0.17,739.7198673,484.1807412,381.4811931,50,1335.399468884771,8.115676650355924,1335.399468884771,790.13834813054,545.261120754231,-4.88235294117647,0.015567511962618085,0.984428310469622,0.023783676017594246,0.030186541525236022,2.3421196075455355,7.431392031576788e-05,4288314.132978435,7234.640473511541,25593.326301883662,-0.0011715115415427135,0.006798901682486758,1.6193088454580614e-07,2.656512794059688e-07,GOOD,1.939072961544676,1.5277763122781245
Pitt River Western,Cucurbits,Sacramento River,6.16748882,203.0,12.0,1.97136542,0.087908733,98.568271,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,2336.461468434,23.307557018376357,2336.461468434,790.13834813054,1546.32312030346,-4.88235294117647,0.46296137435757295,0.5368637974015756,0.17789152624166912,0.062270831414042035,10.336798954200365,3.242810904681948,9.829098235964066e-07,6.167488864710447,12.158395121559183,-4.471044690035342e-08,-2.0933574578663183e-05,7.249376238083463e-09,1.7217412669656594e-06,GOOD,0.13450545739469513,0.38424701518246485
Pitt River Western,Grain,Sacramento River,3233.507817,263.9872398,3.913107119,0.78906264,0.351483763,39.453132000000004,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,992.6064172635403,24.34959607811347,992.6064172635403,790.13834813054,202.468069133,-4.88235294117647,0.9870686496314929,0.012335590552891147,0.7133370484383809,3.0714935479634247,3.9344270685485108,0.00041792116420646686,125640.89485450074,3233.511987664326,2551.4425266807702,-0.00417066432601132,-0.002312138113211404,1.2898265790743624e-06,9.062090109079244e-07,GOOD,3.1117324505343373,0.7226823065494933
Pitt River Western,Onions & Garlic,Sacramento River,38.25808339,210.0,24.6,2.113494575,0.178481578,105.67472874999999,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,5059.491297649999,46.19340853325118,5059.491297649999,790.13834813054,4269.35294951946,-4.88235294117647,0.5535084536401376,0.44641983804858876,0.2579052944245273,0.362615425663305,21.88628135188798,0.06375187082375959,5842.953731897779,38.25808414839572,80.85824700853253,-7.583957142287545e-07,4.686130083086937e-06,1.9823149698789823e-08,5.7954877639238695e-08,GOOD,0.6551217479671209,0.46594644170006466
Pitt River Western,Pasture,Sacramento River,22599.88772,168.2760421,4.935285232,3.965593094,0.350906068,39.65593094,0.10289172336777223,0.06852420918280822,0.51,0.17,328.209843,177.7241242,145.0367898,10,790.1383481305404,19.601128323452784,790.1383481305404,790.13834813054,0.0,-4.88235294117647,0.023343899392611032,0.9766459100568833,0.04311005939976623,0.0528258903872984,2.3092648607771435,8.676079890389341e-05,569.2585054024539,22599.88262855603,89621.76046850187,0.00509144396710326,0.19819910552178044,2.252862505417465e-07,2.211501605949801e-06,GOOD,2.262942000342034,1.8467377139832826
Pitt River Western,Rice,Sacramento River,5202.418039,2075.0,0.7,4.534377778,0.381523094,226.71888889999997,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,1224.775009832,6.074578518206564,1224.775009832,790.13834813054,434.63666170146,-4.88235294117647,0.0033565399979721415,0.9966417488560915,0.0023493209571683457,0.016111073335481545,0.22568056873713313,0.0009610915467610309,3049.7921687776384,5202.417887167066,23589.717506908393,0.00015183293453446822,0.01124099954176927,2.9185069980199687e-08,4.7652093255909874e-07,GOOD,4.7999050645054355,0.699923420721246
Pitt River Western,Truck Crops,Sacramento River,247.8605903,5126.213948,6.664762919,2.662234731,0.139554281,133.11173655,1.1244727167916924,1.262909809962677,0.267123888,0.17,7441.94487,27484.23099,27982.75263,50,34030.93339227599,242.6998203516746,34030.93339227599,790.13834813054,33240.7950441455,-4.88235294117647,0.6820384301110262,0.3179452168670194,0.2402735508425799,0.22672231087351244,6.1672979759860995,0.015103576271611322,52092.682090187314,247.86059058884194,659.8628464884142,-2.888419317059743e-07,0.0002254544075412923,1.1653402880884459e-09,3.416684720323739e-07,GOOD,0.332418674467662,0.35228740820875265
Russian River Central,Citrus & Subtropical,North Coast,78.33645949,1816.0,2.15,2.262567308,0.183365181,113.12836539999999,0.09485584338438294,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,3790.5853769419996,32.671339504250284,3790.5853769419996,433.772243164778,3356.81313377722,-4.88235294117647,0.3834988766436734,0.6164502474751739,0.5332004250953433,0.189538114267123,1.7775120049945456,0.09819575383400689,15.600244173806264,78.33646014307762,177.24134059166053,-6.530776204272115e-07,0.00017167487979463658,8.336828402496028e-09,9.685929531929716e-07,GOOD,0.49423381869050864,1.3903572019867076
Russian River Central,Grain,North Coast,448.7604491,183.7499255,2.747312536,1.177694445,0.351483763,58.884722249999996,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,444.98295344221606,8.035018261303195,444.98295344221606,433.772243164778,11.210710277438,-4.88235294117647,0.7720852642040467,0.22687569244488043,0.5579723595878554,2.402522771203109,2.673326139579517,0.003011297796099276,994.0359981262206,448.77601746133075,528.5204251438084,-0.015568361330736025,-0.017737103033141466,3.469191940145071e-05,3.3561046016426326e-05,GOOD,3.1117324505343373,0.7226823065494933
