g,i,hr,xland,p,y,xwater,omegaland,omegawater,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater_unit,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,,pc,pimarginal
2,Rice,Sacramento River,360.07939,539.1514204,4.682071497,4.534377778,0.381523094,226.71888889999997,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,2296.6205078539047,10.557201332058733,2296.6205078539047,526.5959533,1770.024555,-4.882352941,0.006274631,0.9937236629948567,0.004391761,0.030117632487468474,1.689416213,0.013885826678388896,859.0703739941906,360.0793768921052,1632.7354172798234,1.3107894801578368e-05,0.000567052,3.640279106665441e-08,3.473016931080569e-07,GOOD,4.7999050645054355,0.699923421,,539.1514204,1495.139534
2,Safflower,Sacramento River,373.3460323,564,1,2.357007476,0.396694215,23.57007476,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,539.4960409429999,21.92065600066421,539.4960409429999,526.5959533,12.90008761,-4.882352941,0.2582568985367486,0.7414861373748914,0.2414869702737936,0.9070486227644502,0.764649934,0.003619568,951.0544190019475,373.3432349980405,879.9715358443826,0.002797302,0.007853422,7.492518247136557e-06,8.924551814146797e-06,GOOD,3.5121951355556216,0.9350649358914657,,564,507.562601
2,Sunflowers,Sacramento River,543.3491616,3728.270807,0.6,2.873453662,0.386904762,143.6726831,0.3895547862245365,0.081201103,0.74,0.17,734.0697039,736.5793439,336.2917618,50,2092.3374201479996,14.73078318137758,2092.3374201479996,526.5959533,1565.741467,-4.882352941,0.07764854,0.9223304782625836,0.07738398,0.16949401544878154,0.3603777687603221,0.002487077,163024.78765492787,543.3491156094788,1561.2880346235643,4.5990521243766125e-05,0.000603521,8.464266533206357e-08,3.865528582499852e-07,GOOD,2.182835824495322,0.9965928458037955,,3728.270807,1823.268026
2,Tomato Processing,Sacramento River,70.63873048,95,43.2,2.666779844,0.124471553,133.3389922,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,3969.8145805929994,29.12813811,3969.8145805929994,526.5959533,3443.218627,-4.882352941,0.19854778823932637,0.801416105,0.046353933,0.13089341310118693,31.23396994741799,0.019130459199489157,46598.34245318215,70.63872803268632,188.3778959241735,2.4473136903679915e-06,4.672563898111548e-05,3.464549367943272e-08,2.480419858283339e-07,GOOD,0.6592539471827814,0.23346486717761028,,95,3745.71976
2,Truck Crops,Sacramento River,239.6242934,2185.937869,16.12480647,2.662234731,0.139554281,133.1117366,1.1244727167916924,1.262909809962677,0.35257898,0.17,7441.94487,27484.23099,27982.75263,50,35113.757849854206,250.3919408386747,35113.757849854206,526.5959533,34587.1619,-4.882352941,0.6887921311209937,0.31119186320538356,0.2426527946671982,0.22896736721099675,14.951007998572305,0.011836212066872959,171371.59672598328,239.6242930069321,637.9359439941013,3.9306789290094457e-07,0.000172287,1.6403507646230354e-09,2.7006891187269863e-07,GOOD,0.332418674,0.35228740820875265,,2185.937869,34890.92347
2,Vineyard,Sacramento River,113.1984242,1799.681364,10.13298186,2.661751325,0.302297005,133.0875663,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,18102.244192536054,129.71228164378957,18102.244192536054,526.5959533,17575.64824,-4.882352941,0.5332065199018239,0.46677861841214513,0.8040193682897198,0.5300744153950457,8.921835685781474,0.067954194,118.02547890994643,113.19842406534293,301.3059827386536,1.3465707127124915e-07,7.286360846592288e-05,1.1895666589257092e-09,2.418259013091533e-07,GOOD,0.9941259073363267,1.5078948555200695,,1799.681364,17881.15148
3,Alfalfa,Sacramento River,7878.214695,267.4474554,6.401888724,3.537610105,0.306290873,176.8805053,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,1534.6236139997532,9.184346733643217,1534.6236139997532,521.2373982,1013.386216,-4.882352941,0.017848006748915256,0.982147825,0.027267761932372826,0.034608587,2.870253888419942,6.824317810777185e-05,8676715.054,7878.211587893959,27870.03267372931,0.003107106,0.019240662182710366,3.943921510837916e-07,6.903705182111593e-07,GOOD,1.939072961544676,1.5277763122781245,,267.4474554,1085.915611
3,Almonds & Pistachios,Sacramento River,208405.4111,4607.567337,0.846210465,3.958466393,0.287448101,197.9233197,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,3700.367586020582,18.697026604959913,3700.367586020582,521.2373982,3179.130188,-4.882352941,0.022117187,0.9778804624178115,0.021255823636064063,0.067455151,0.3918237164024473,1.199584975651335e-05,21756065.43652758,208405.40459913973,824965.5585829422,0.00650086,0.257375757,3.1193337228640555e-08,3.119835416186641e-07,GOOD,3.0498974152879694,0.9610545813701002,,4607.567337,3114.869322
3,Citrus & Subtropical,Sacramento River,1217.218318,959.6666667,3.766666667,2.972946835,0.183365181,148.6473418,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,3465.4108454818884,23.053176048025826,3465.4108454818884,521.2373982,2944.173447,-4.882352941,0.10242743595251935,0.8975577007992619,0.1424107232576175,0.050623103,2.3824266644938903,0.006319579,212.60598538042493,1217.2183088284194,3618.7243468396446,9.171580586553318e-06,0.000999162,7.5348690131636e-09,2.761089564102386e-07,GOOD,0.49423381869050864,1.3903572019867076,,959.6666667,3171.794905
3,Corn,Sacramento River,8627.60154,233.6282887,5.957396579,2.826875063,0.234536008,141.3437532,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,1249.5928537520044,9.320114232050997,1249.5928537520044,521.2373982,728.3554556,-4.882352941,0.052447651,0.947525273,0.022101904493992904,0.13872195908818413,3.3296863035136712,0.000386357,67273.84684477774,8627.600974388186,24389.14284799773,0.000565612,0.008798929,6.555840706184474e-08,3.6077223172007596e-07,GOOD,2.644960375498291,0.4214088525991567,,233.6282887,990.6664815
3,Cotton,Sacramento River,748.9126783,1699,0.8,2.633766816,0.148539114,131.6883408,1.334590964860844,0.041198802,0.68,0.17,378.6944542,1135.122209,199.4393382,50,1226.839652,9.779939435872524,1226.839652,521.2373982,705.6022535,-4.882352941,0.076118001,0.9238495249009572,0.025394151,0.14453249283546493,0.4820585822956203,0.001963631,82589.17241831947,748.9125743530263,1972.4605404447182,0.000103947,0.000819744,1.3879718785260342e-07,4.155942021148329e-07,GOOD,1.8987951731454202,0.3336155801462545,,1699,1010.839289
3,Cucurbits,Sacramento River,3221.887019,203,12,1.97136542,0.087908733,98.568271,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,2336.461468,23.307557018376357,2336.461468,521.2373982,1815.22407,-4.882352941,0.46296137435757323,0.5368637974015754,0.17789152624166923,0.062270831,10.336798954200367,0.006207542,0.000602757,3221.887010823532,6351.514909839463,8.17646787254489e-06,0.001746564,2.5377885147203826e-09,2.749837737813921e-07,GOOD,0.13450545739469513,0.38424701518246485,,203,2236.143548
3,Dry Beans,Sacramento River,1657.872383,1248.450411,1.196406744,2.293810917,0.272510229,114.6905459,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,1378.1017343939716,12.310637369303974,1378.1017343939716,521.2373982,856.8643362,-4.882352941,0.17263484267310117,0.8272913,0.097296397,0.44306306866756995,0.848736275,0.000359037,1316442.587593386,1657.8720014713915,3802.843833360764,0.000381529,0.001937757,2.3013146988790945e-07,5.095545697763992e-07,GOOD,2.5664753522934403,0.5635965250716192,,1248.450411,1229.404264
3,Grain,Sacramento River,21090.71051,178.5293331,3.145933044,0.78906264,0.351483763,39.453132000000004,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,521.2373981995729,13.238724587830738,521.2373981995729,521.2373982,0,-4.882352941,0.975666727,0.023212215412466326,0.7050970808215368,3.036013815870482,3.1778925462940144,6.407329666350588e-05,1420.1812111529023,21090.73518,16641.906443117026,-0.024668413,-0.014728621,1.169634028502557e-06,8.850328394252308e-07,GOOD,3.1117324505343373,0.7226823065494933,,178.5293331,529.4495597
3,Onions & Garlic,Sacramento River,293.5753645,216,21.2,2.113494575,0.178481578,105.67472874999999,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,4472.691297649999,40.94635237233136,4472.691297649999,521.2373982,3951.453899,-4.882352941,0.5228803963385495,0.4770429763628307,0.24363426010866668,0.34255031922705154,18.653016746088436,0.008308001,41497.80896743575,293.5753613558909,620.4697977781311,3.1441090868611354e-06,0.000142446,1.0709717050734124e-08,2.2957802977128514e-07,GOOD,0.6551217479671209,0.46594644170006466,,216,4354.440597
3,Other Deciduous,Sacramento River,27526.86914,1650.109986,1.885607138,3.327741402,0.215021845,166.3870701,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,2944.1689441206795,17.713494402393156,2944.1689441206795,521.2373982,2422.931546,-4.882352941,0.047575344343505556,0.952413537,0.029950666147524736,0.029516318537936872,1.0220284551534526,0.000279447,3956.8817399017935,27526.868846872003,91602.27536516376,0.000293128,0.026739450375316665,1.0648795345489065e-08,2.919080608343113e-07,GOOD,0.6204120841421951,0.6295417628777134,,1650.109986,2556.449835
