region,crop,xland,p,y,xwater_unit,omegaland,omegalabor,omegasupplies,theta,sigma,patch_economics,patch_water,omegaland_init,omegasupplies_init,omegalabor_init,omegawater_unit,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupplies,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status
KAW01-CC-TID,Grapes Table,212.505781,1745.214488,11.85729761,3.966666667,2338.709704,6343.554044,9191.615238,0.13,0.17,No,No,2338.709704,9191.615238,6343.554044,45,178.500000015,2641.148591484774,1.0917187988158472,2641.148591484774,79.6236328153781,2561.5249586694,-4.88235294117647,0.029366540764943078,0.8790215789484647,0.05420353904992438,0.037408341236667815,7.706855838491234,0.036198110263681214,61.77378262962036,212.50580454165475,842.939690255514,-2.3541654741165985e-05,-9.221801201420021e-05,1.1078124383433118e-07,1.0940049824317005e-07,GOOD
KAW01-CC-TID,Grapes Wine,318.7586715,361.6777551,11.83919792,3.966666667,2307.290540077033,766.6637528411551,838.5121564795392,0.13,0.17,No,No,2486.957134,903.8063275,826.3631547,45,165.60452764054747,-113.65209032481079,0.927756457292051,203.903548851915,79.6236328153781,124.279916036537,-4.88235294117647,0.01639403902222201,0.9731267564388097,0.005474129249721264,0.005005075289246863,5.693675697843517,0.02413207350912081,45.979626021442805,318.5383970838251,1262.8618597881707,0.2202744161749024,1.5475372680821238,0.0006910381924304839,0.0012239210430458978,GOOD
KAW01-CC-TID,Orchards,410.8120982,1503.259449,11.50880315,4.561644024,2465.289127,6297.889837,5980.963891,0.13,0.17,No,No,2465.289127,5980.963891,6297.889837,45,205.27398107999997,2351.300245838466,1.1021749939826713,2351.300245838466,79.6236328153781,2271.67661302309,-4.88235294117647,0.013520265335460925,0.9520127399578592,0.016788688532208558,0.01767830617447122,6.19385541638514,0.018724637677449227,115.44098853294938,410.8121452691587,1873.9787606026641,-4.7069158711110504e-05,-0.00020786173331543978,1.1457588254422665e-07,1.109200172069289e-07,GOOD
KAW01-CC-TID,Pasture,84.987717,215.0,3.5,5.56,101.0837153,214.8226999,102.7869284,0.07650000000000001,0.17,No,No,101.0837153,102.7869284,214.8226999,45,250.2,83.60665640000008,1.0714214359041898,83.60665640000008,79.6236328153781,3.98302358462199,-4.88235294117647,0.00016991749868591917,0.9995378775904541,9.4565285729709e-05,0.00019763962513030039,0.7886796721427809,0.153809231336766,0.0014369140782085953,84.98797525338243,472.53314370252593,-0.0002582533824266875,-0.0014371825259331672,3.0387141994494037e-06,3.041452046715384e-06,GOOD
KAW01-CC-TID,Subtropical,110.3412291,654.5088042,14.79755688,3.762597108,1957.695769,1551.146678,4185.888173,0.13,0.17,No,No,1957.695769,4185.888173,1551.146678,45,169.31686986,1821.0837687502828,1.172924571463136,1821.0837687502828,79.6236328153781,1741.4601359349,-4.88235294117647,0.03181619247759433,0.9198796915382397,0.035243925312759244,0.013060190671406789,8.855726505944686,0.06971381191826594,24.213469396513737,110.34124529383317,415.1696516327597,-1.619383316153744e-05,-6.212793425675045e-05,1.4676139910369586e-07,1.4964471345517068e-07,GOOD
KAW01-CC-TID,Almonds,7113.903528,5115.183836,1.143761761,4.669644996,1272.789667,1762.69055,547.6895131,0.4,0.17,No,No,1272.789667,547.6895131,1762.69055,45,210.13402481999998,2057.2479171820946,1.4688921144803173,2057.2479171820946,79.6236328153781,1977.62428436672,-4.88235294117647,0.008433813425811166,0.9857148068517931,0.0013871048154831189,0.004464274906912742,0.4826967217778123,0.0003514245013528949,759224.8795911706,7113.907182792032,33219.42089401784,-0.003654792031738907,-0.016882465897651855,5.137533869209517e-07,5.082109809008322e-07,GOOD
KAW01-CC-TID,Berries,52.848948,6318.852028,4.903289478,3.210888889,1401.62695,12000.49974,12910.1505,0.25,0.17,No,No,1401.62695,12910.1505,12000.49974,45,144.490000005,4526.39347192636,1.115320395990402,4526.39347192636,79.6236328153781,4446.76983911098,-4.88235294117647,0.08029495825466564,0.5822906135292796,0.17486781786795744,0.1625466103480971,4.1044131081175195,0.07568741008808728,1415.256824651855,52.848957436160525,169.6921327519906,-9.436160524955994e-06,-3.282345184629776e-05,1.785496378273413e-07,1.9342946348192087e-07,GOOD
KAW01-CC-TID,Pistachios,7682.889059,4379.7619,1.466522812,4.131236346,1674.55647,1657.544061,334.3393222,0.4,0.17,No,No,1674.55647,334.3393222,1657.544061,45,185.90563557,2570.6752487084623,1.5879060237339901,2570.6752487084623,79.6236328153781,2491.05161589308,-4.88235294117647,0.02170761124796839,0.968107071907431,0.001709614106396738,0.008475702738203776,0.7284993623383972,0.0003253984250978366,1050816.1921663478,7682.892139493757,31739.84307458025,-0.00308049375689734,-0.012551753716252279,4.0095512680724496e-07,3.954574901471309e-07,GOOD
KAW01-CC-TID,Walnuts,5004.694659,2131.866347,1.870657994,4.302408075,1020.701599,1089.306585,357.6498318,0.13,0.17,No,No,1020.701599,357.6498318,1089.306585,45,193.60836337499998,1326.7264449801285,1.4271733313426078,1326.7264449801285,79.6236328153781,1247.10281216475,-4.88235294117647,0.009613093538097028,0.9844613883545772,0.0014646333018790388,0.004460884805446538,0.8053552927737465,0.001537018383024532,673.2862573973852,5004.695856853459,21532.24374779179,-0.0011978534594163648,-0.005034000820160145,2.393459623480228e-07,2.3378901223754165e-07,GOOD
KAW02-CC,Alfalfa,17390.93459,199.736451,8.253403632,5.24,464.6688622,307.2567376,248.7681497,0.2790000000000001,0.17,No,No,464.6688622,248.7681497,307.2567376,45,235.8,392.01180062618977,1.249513009085181,392.01180062618977,79.6236328153781,312.388167810812,-4.88235294117647,0.001115440364922461,0.9981605878797797,0.0003239083683376566,0.00040006338696005307,2.344862896324489,0.00020609757182008944,104657.1665220218,17391.070108161235,91129.20730930618,-0.13551816123435856,-0.7100577061646618,7.792459947050985e-06,7.791829423064417e-06,GOOD
KAW02-CC,Beans Dry,585.270715,989.2558964,1.380612025,2.333333333,116.3195893,688.3586163,97.0379078,1.68,0.17,No,No,116.3195893,97.0379078,688.3586163,45,104.999999985,359.0624729869941,1.2920638634230601,359.0624729869941,79.6236328153781,279.438840171616,-4.88235294117647,0.060681487969373026,0.8390643512003235,0.01238667821501419,0.08786748261528904,0.9653714793387601,0.0010170303758288935,214579.20377813492,585.324636621946,1365.7574919009762,-0.053921621945960396,-0.12582376273303453,9.213107808744607e-05,9.213594387758248e-05,GOOD
KAW02-CC,Corn,54993.14557,50.43552386,24.76768295,2.623333333,110.1041373,697.8735724,109.2865949,0.44999999999999996,0.17,No,No,110.1041373,109.2865949,697.8735724,45,118.04999998500001,213.8567597966403,1.149106819749191,213.8567597966403,79.6236328153781,134.233126981262,-4.88235294117647,0.02277462314854561,0.9204815883401796,0.0076829056726954,0.04906088283857916,15.049092301909015,4.040907642559902e-05,655257.3993706116,54995.3436827326,144271.11815212065,-2.1981127325998386,-5.766291818348691,3.9970667431669135e-05,3.997003954166634e-05,GOOD
KAW02-CC,Cotton,8435.327135,2858.852174,0.790424805,3.7,335.6549753,1006.11301,176.7726076,1.02,0.17,No,No,335.6549753,176.7726076,1006.11301,45,166.5,574.6670792577761,1.2771814245782303,574.6670792577761,79.6236328153781,495.043446442398,-4.88235294117647,0.009005989819814082,0.9792914970127056,0.0017488451438661128,0.009953668023614186,0.3628971326235738,0.00011622455669737878,2681430.735694333,8435.551930396727,31211.54212921388,-0.22479539672713145,-0.8317297138819413,2.6649280238866687e-05,2.6648855576682604e-05,GOOD
KAW02-CC,Field and Grain,9983.883353,223.9885826,2.362115685,0.703333333,100.1702431,257.6643428,59.97872552,0.11100000000000002,0.17,No,No,100.1702431,59.97872552,257.6643428,45,31.649999985,79.6236328153781,1.121097796066578,79.6236328153781,79.6236328153781,0.0,-4.88235294117647,0.35736175162117423,0.011284801509557308,0.11921486370270483,0.5121385831665637,2.3865940719989163,0.0009023551949154077,13.576827645771406,9984.123446755328,7022.166823702803,-0.2400937553284166,-0.16886875409818458,2.404813305999536e-05,2.40485336483437e-05,GOOD
KAW02-CC,Grapes Table,2617.417898,1745.214488,11.85729761,3.966666667,2338.709704,6343.554044,9191.615238,0.13,0.17,No,No,2338.709704,9191.615238,6343.554044,45,178.500000015,2641.148591484774,1.0917187988158472,2641.148591484774,79.6236328153781,2561.5249586694,-4.88235294117647,0.02936654076494309,0.8790215789484648,0.0542035390499244,0.037408341236667836,7.706855838491234,0.0029388916833591894,760.8630857996752,2617.419405065401,10382.43030820866,-0.0015070654008013662,-0.005978602854156634,5.757832564501575e-07,5.758388083897189e-07,GOOD
KAW02-CC,Grapes Wine,3926.126847,361.6777551,11.83919792,3.966666667,2307.290540077033,766.6637528411551,838.5121564795392,0.13,0.17,No,No,2486.957134,903.8063275,826.3631547,45,165.60452764054747,-113.65209032481079,0.927756457292051,203.903548851915,79.6236328153781,124.279916036537,-4.88235294117647,0.016394039022222008,0.9731267564388096,0.005474129249721262,0.005005075289246862,5.693675697843516,0.0019592611222394598,566.3276336556272,3923.4174421702887,15554.590256379304,2.709404829711275,19.046238029404776,0.0006900961011439463,0.001222979490772294,GOOD
KAW02-CC,Orchards,9332.404667,1503.259449,11.50880315,4.528728071,2465.289127,6297.889837,5980.963891,0.13,0.17,No,No,2465.289127,5980.963891,6297.889837,45,203.792763195,2352.7814637234655,1.1022842104895647,2352.7814637234655,79.6236328153781,2273.15783090809,-4.88235294117647,0.01408353554338171,0.9500245717053528,0.01748274873862586,0.018409144012639614,6.245460089539215,0.0008242578378012475,2623.289096403261,9332.410223886913,42263.948131680925,-0.005556886912017944,-0.025146306616079528,5.95439986830775e-07,5.949827853127018e-07,GOOD
KAW02-CC,Pasture,1586.142119,215.0,3.5,5.56,101.0837153,214.8226999,102.7869284,0.07650000000000001,0.17,No,No,101.0837153,102.7869284,214.8226999,45,250.2,83.60665640000008,1.0714214359041898,83.60665640000008,79.6236328153781,3.98302358462198,-4.88235294117647,0.0001699174986859191,0.9995378775904541,9.456528572970895e-05,0.0001976396251303003,0.7886796721427808,0.008241314109405222,0.026817403988281287,1586.167181348189,8819.089530597315,-0.025062348188839678,-0.13934895731472352,1.5800821306378583e-05,1.5801082265418778e-05,GOOD
KAW02-CC,Potatoes,50.844661,316.2258,23.4875,1.842424242,758.5181794,4600.577654,791.4972307,0.41,0.17,No,Yes,758.5181794,791.4972307,4600.577654,45,82.90909089,1193.8513225100003,1.1347826314472136,1193.8513225100003,79.6236328153781,1114.22768969462,-4.88235294117647,0.21735262972452227,0.1823605625198002,0.0881154947073397,0.5121713130483379,22.590523465160835,0.04797011804727939,3406.0673140472845,50.844902595996075,93.67788812838833,-0.00024159599607287419,-0.0004521257163645487,4.751649265059987e-06,4.8264100263339044e-06,GOOD
KAW02-CC,Subtropical,64695.27129,654.5088042,14.79755688,3.721646771,1957.695769,1551.146678,4185.888173,0.13,0.17,No,No,1957.695769,4185.888173,1551.146678,45,167.474104695,1822.9265339152828,1.1731994847498224,1822.9265339152828,79.6236328153781,1743.3029010999,-4.88235294117647,0.03376771533901919,0.9149903080188772,0.03738746400502274,0.013854512637080808,8.963468929341527,0.00011890061729282367,14203.914055601177,64695.32061078503,240773.13090589366,-0.04932078503043158,-0.18341049615992233,7.623553321130464e-07,7.617570747370957e-07,GOOD
KAW02-CC,Tomatoes Processing,237.6382522,75.98456236,53.94007231,2.703333333,349.0875853,2227.005989,845.9130828,1.1099999999999999,0.17,No,No,349.0875853,845.9130828,2227.005989,45,121.649999985,554.9561310571046,1.1015290498889598,554.9561310571046,79.6236328153781,475.332498241727,-4.88235294117647,0.04612189211220675,0.7971059968330244,0.04315622268624287,0.11361588836852608,39.14777103263918,0.0037910601199957024,88334.75346959615,237.64519641211209,642.4341876696614,-0.0069442121120744105,-0.018779301540803317,2.9221777419192827e-05,2.923233362117973e-05,GOOD
KAW02-CC,Truck,218.360736,923.9057692,21.11899336,1.053333333,1033.026808,4647.582765,5729.043516,0.41,0.17,No,No,1033.026808,5729.043516,4647.582765,45,47.399999985,8054.906716015495,1.6219545041447927,8054.906716015495,79.6236328153781,7975.28308320012,-4.88235294117647,0.4654357092889507,0.003128579791629842,0.29341119467591925,0.23802451624350032,21.115960270247697,0.01116970218603725,70363.41188649817,218.3609517038582,230.00687590641408,-0.00021570385820268712,-0.00023405920097729904,9.878326211663214e-07,1.0176193135012943e-06,GOOD
KAW02-CC,Almonds,16836.6513,5115.183836,1.143761761,4.640169756,1272.789667,1762.69055,547.6895131,0.4,0.17,No,No,1272.789667,547.6895131,1762.69055,45,208.80763901999998,2058.5743029820947,1.4694059143933245,2058.5743029820947,79.6236328153781,1978.95067016672,-4.88235294117647,0.008752588179313592,0.9851772839654825,0.0014389603782377573,0.004631167476966103,0.48633897791554426,0.00014848558394744445,1797609.5322228775,16836.69624999993,78125.12868746494,-0.04494999993039528,-0.20853288685611915,2.669770795240932e-06,2.6692236797620487e-06,GOOD
KAW02-CC,Berries,296.26972,6318.852028,4.903289478,3.210888889,1401.62695,12000.49974,12910.1505,0.25,0.17,No,No,1401.62695,12910.1505,12000.49974,45,144.490000005,4526.39347192636,1.115320395990402,4526.39347192636,79.6236328153781,4446.76983911098,-4.88235294117647,0.08029495825466562,0.58229061352928,0.17486781786795744,0.16254661034809706,4.104413108117519,0.013501210991119849,7933.890059035691,296.26999486905487,951.290041088762,-0.0002748690548628474,-0.0008889936208333893,9.2776627615825e-07,9.345146203711555e-07,GOOD
KAW02-CC,Lettuce,211.029389,479.2433265,17.02508876,2.57212037,668.484199051721,2873.729295890637,4118.855852607919,0.25,0.17,No,No,706.2286879,4351.417982,3035.988095,45,109.55938702130283,-50.220010249840314,0.9465548631838877,388.531436728581,79.6236328153781,308.907803913203,-4.88235294117647,0.05363005444927562,0.5915854848853581,0.20897937189076035,0.14580508877460582,14.213640937681138,0.018954705877483255,944.4387633736825,210.69559964515506,541.8636289797763,0.33378935484495287,0.9293611357776399,0.0015817197615302428,0.001712183378749586,GOOD
KAW02-CC,Pistachios,10088.04972,4379.7619,1.466522812,4.099965688,1674.55647,1657.544061,334.3393222,0.4,0.17,No,No,1674.55647,334.3393222,1657.544061,45,184.49845596,2572.082428318462,1.588486263872836,2572.082428318462,79.6236328153781,2492.45879550308,-4.88235294117647,0.022674136719334173,0.9666905732922633,0.0017851424817905076,0.008850147506611943,0.7349784667641539,0.00024781796971555764,1380244.712387829,10088.070737160726,41360.74386138926,-0.021017160725023132,-0.08615055124391802,2.083372040024316e-06,2.0829105728012494e-06,GOOD
KAW02-CC,Walnuts,28752.92251,2131.866347,1.870657994,4.287327225,1020.701599,1089.306585,357.6498318,0.13,0.17,No,No,1020.701599,357.6498318,1089.306585,45,192.929725125,1327.4050832301284,1.4275373615894333,1327.4050832301284,79.6236328153781,1247.78145041475,-4.88235294117647,0.009813344818410763,0.9841394502727454,0.001494711100760811,0.004552493808082787,0.8087154396375557,0.0002675313331934303,3869.3151234081715,28752.95827186633,123273.34072568097,-0.03576186632926692,-0.1532502426271094,1.2437645709520232e-06,1.2431757932571012e-06,GOOD
KAW03-SE-LindsayStrat,Field and Grain,345.17731,223.9885826,2.362115685,0.703333333,100.1702431,257.6643428,59.97872552,0.11100000000000002,0.17,No,No,100.1702431,59.97872552,257.6643428,45,31.649999985,79.6236328153781,1.121097796066578,79.6236328153781,79.6236328153781,0.0,-4.88235294117647,0.35736175162117423,0.011284801509557301,0.11921486370270484,0.5121385831665637,2.3865940719989167,0.026099655881231032,0.4693977963687669,345.17748601249343,242.7746303917682,-0.00017601249345489123,7.752650600423294e-05,5.099190716066802e-07,3.1933518392010944e-07,GOOD
KAW03-SE-LindsayStrat,Orchards,288.1669435,1503.259449,11.50880315,4.568779462,2465.289127,6297.889837,5980.963891,0.13,0.17,No,No,2465.289127,5980.963891,6297.889837,45,205.59507579,2350.9791511284657,1.102151321155649,2350.9791511284657,79.6236328153781,2271.35551831309,-4.88235294117647,0.01340153246505743,0.9524318789300761,0.01664236232885254,0.01752422627601382,6.1827599016426475,0.02669392817537967,80.97137843538019,288.1669405974479,1316.5701297677776,2.902552125760849e-06,0.0010833223368535982,1.0072467336146239e-08,8.228361110151729e-07,GOOD
KAW03-SE-LindsayStrat,Subtropical,10136.8821,654.5088042,14.79755688,3.77147422,1957.695769,1551.146678,4185.888173,0.13,0.17,No,No,1957.695769,4185.888173,1551.146678,45,169.7163399,1820.6842987102827,1.1728649934371327,1820.6842987102827,79.6236328153781,1741.0606658949,-4.88235294117647,0.031409632415330443,0.9208984592550102,0.03479724286320544,0.012894665466453759,8.832621331694128,0.0007588435592348156,2224.214652849348,10136.88203002854,38230.95779704566,6.997146010689903e-05,0.03171428380301222,6.902660938208902e-09,8.295438911831967e-07,GOOD
KAW03-SE-LindsayStrat,Pistachios,62.71607227,4379.7619,1.466522812,4.138015122,1674.55647,1657.544061,334.3393222,0.4,0.17,No,No,1674.55647,334.3393222,1657.544061,45,186.21068049,2570.3702037884623,1.5877802966113919,2570.3702037884623,79.6236328153781,2490.74657097308,-4.88235294117647,0.02150433588411209,0.9684049999876226,0.0016937265673516479,0.008396937560913798,0.7271075868660344,0.03986219017729951,8577.273172037223,62.716070615125965,259.5198397263449,1.654874033363285e-06,0.00021571935991460123,2.6386761374960783e-08,8.312242363855871e-07,GOOD
KAW03-SE-LindsayStrat,Walnuts,84.60393502,2131.866347,1.870657994,4.305677264,1020.701599,1089.306585,357.6498318,0.13,0.17,No,No,1020.701599,357.6498318,1089.306585,45,193.75547688,1326.5793314751284,1.4270944422591967,1326.5793314751284,79.6236328153781,1246.95569865975,-4.88235294117647,0.009570306834637311,0.9845301790912975,0.0014582057840812391,0.004441308289984164,0.8046301361359064,0.09092139379201765,11.381108230876967,84.60393351322121,364.27693078886057,1.5067787870748361e-06,0.0003086716867528594,1.7809795569421687e-08,8.473537550958897e-07,GOOD
KGS01-NE-FID,Alfalfa,2795.216192,199.736451,8.253403632,4.753333333,464.6688622,307.2567376,248.7681497,0.2790000000000001,0.17,No,No,464.6688622,248.7681497,307.2567376,45,213.899999985,413.91180064118976,1.2716776563054693,413.91180064118976,46.7736328153781,367.138167825812,-4.88235294117647,0.002026687357755681,0.9966906886814073,0.0005738519925749789,0.0007087719682623322,2.636270688132905,0.0012822726918007932,18006.576354192883,2796.0158200110295,13290.3952036235,-0.7996280110296539,-3.800905248574054,0.00028607018423770417,0.00028607069375475246,GOOD
KGS01-NE-FID,Beans Dry,74.085347,989.2558964,1.380612025,2.053111111,116.3195893,688.3586163,97.0379078,1.68,0.17,No,Yes,116.3195893,97.0379078,688.3586163,45,92.38999999500001,371.6724729769941,1.308453386719725,371.6724729769941,46.7736328153781,324.898840161616,-4.88235294117647,0.11166026169905857,0.7086286565072419,0.022203800055925486,0.15750728173777395,1.087953937880016,0.008034491560633378,30282.144348372916,74.32582869858506,152.59919229989345,-0.2404816985850573,-0.4937432119029097,0.0032460089386509494,0.0032460586708980247,GOOD
KGS01-NE-FID,Corn,3235.771195,50.43552386,24.76768295,2.446666667,110.1041373,697.8735724,109.2865949,0.44999999999999996,0.17,No,No,110.1041373,109.2865949,697.8735724,45,110.100000015,221.80675976664028,1.157998893516496,221.80675976664028,46.7736328153781,175.033126951262,-4.88235294117647,0.03377331389925455,0.8840947828154959,0.011120365456989828,0.07101153782825975,16.233156011681075,0.0006867674159582296,44993.05144041371,3240.1223140957472,7927.499269841994,-4.3511190957474355,-10.64574499673654,0.0013446930680608385,0.0013446939448010845,GOOD
KGS01-NE-FID,Cotton,887.310331,2858.852174,0.790424805,3.793333333,335.6549753,1006.11301,176.7726076,1.02,0.17,No,No,335.6549753,176.7726076,1006.11301,45,170.699999985,570.4670792727761,1.2740059373287143,570.4670792727761,46.7736328153781,523.693446457398,-4.88235294117647,0.0077646795760637505,0.9820990173183586,0.0015147878245678561,0.008621515281009623,0.35237322890779277,0.0011049033496069427,291787.1013508374,888.2085961494499,3369.2712816798858,-0.8982651494499123,-3.407426382322228,0.0010123460959116368,0.001012348249605892,GOOD
KGS01-NE-FID,Cucurbits,209.508733,365.85,17.8725,2.246666667,306.3671659,1495.407224,4273.648587,0.05,0.17,No,No,306.3671659,4273.648587,1495.407224,45,101.10000001499999,362.1311480850002,1.0082192952461904,362.1311480850002,46.7736328153781,315.357515269622,-4.88235294117647,0.057142570604474294,0.44972427990995034,0.3653072281747578,0.1278259213108177,15.864897456561922,0.09546141448910389,1.3423958628839434e-05,209.5231007857686,470.7285735489107,-0.014367785768598651,-0.03228667240773575,6.85784576273422e-05,6.859342915574525e-05,GOOD
KGS01-NE-FID,Field and Grain,3839.353807,223.9885826,2.362115685,1.433333333,100.1702431,257.6643428,59.97872552,0.11100000000000002,0.17,No,No,100.1702431,59.97872552,257.6643428,45,64.499999985,46.77363281537809,1.0447406611297352,46.77363281537809,46.7736328153781,0.0,-4.88235294117647,0.17522249830787343,0.4460055953810306,0.07152133469644474,0.3072505716146513,2.1494642475873884,0.00234649096225088,5.22103905522014,3842.9688443111513,5508.255349664587,-3.6150373111513545,-5.181560911038105,0.0009415744140486177,0.0009415757647348816,GOOD
KGS01-NE-FID,Grapes Table,17065.34165,1745.214488,11.85729761,4.34,2338.709704,6343.554044,9191.615238,0.13,0.17,No,No,2338.709704,9191.615238,6343.554044,45,195.29999999999998,2624.3485914997736,1.0907037623375466,2624.3485914997736,46.7736328153781,2577.5749586844,-4.88235294117647,0.018145362504008496,0.9250567396275278,0.03360532570050804,0.02319257216795555,6.987997683688862,0.0004507561495147501,4977.010731984333,17065.726682405308,74065.25380257667,-0.3850324053091754,-1.6710415766719962,2.256224417922365e-05,2.2562256839024053e-05,GOOD
KGS01-NE-FID,Grapes Wine,25598.01248,361.6777551,11.83919792,4.34,2298.505695724864,763.7447352219287,835.3195811821828,0.13,0.17,No,No,2486.957134,903.8063275,826.3631547,45,180.50096490929943,-130.45209030981076,0.9242240906774165,203.9035488519144,46.7736328153781,157.129916036536,-4.88235294117647,0.00973246153082561,0.984048399062442,0.0032487554573336374,0.00297038394939879,5.12105952319802,0.00030050409961780326,3728.9515257523685,25579.06043744658,110944.92583549058,18.95204255342105,150.44832770942594,0.0007403716428464313,0.0013542267519475305,GOOD
KGS01-NE-FID,Orchards,7016.817429,1503.259449,11.50880315,4.396035708,2465.289127,6297.889837,5980.963891,0.13,0.17,No,No,2465.289127,5980.963891,6297.889837,45,197.82160686,2358.7526200584657,1.1027247088834162,2358.7526200584657,46.7736328153781,2311.97898724309,-4.88235294117647,0.01663727271960017,0.9410151173573758,0.020627293999129222,0.021720315923894784,6.460663577856077,0.0010962673277654254,1988.5492934067051,7016.980350642707,30846.896188269042,-0.16292164270726062,-0.7162138682870136,2.321873760515946e-05,2.3218883793111483e-05,GOOD
KGS01-NE-FID,Pasture,5141.785124,215.0,3.5,5.406666667,101.0837153,214.8226999,102.7869284,0.07650000000000001,0.17,No,No,101.0837153,102.7869284,214.8226999,45,243.300000015,90.50665638500007,1.0825889317150952,90.50665638500007,46.7736328153781,43.733023569622,-4.88235294117647,0.0002077642060363902,0.999447813933549,0.00011146408027777335,0.00023295778013677484,0.8156904892665701,0.0025422873787202234,0.11982351929477514,5144.09609151045,27812.41287676843,-2.3109675104497,-12.494637961171975,0.0004494484803853309,0.0004494487305264841,GOOD
KGS01-NE-FID,Subtropical,15092.4063,654.5088042,14.79755688,2.76442073,1957.695769,1551.146678,4185.888173,0.13,0.17,No,No,1957.695769,4185.888173,1551.146678,45,124.39893285,1866.001705760283,1.1796625787646342,1866.001705760283,46.7736328153781,1819.2280729449,-4.88235294117647,0.1396541781334182,0.6508101846129016,0.15288258980147476,0.056653047452205375,11.960522330043519,0.0005096806658529788,3381.530309511384,15092.849529059524,41722.986116519016,-0.4432290595232189,-1.225275216420414,2.936768668381389e-05,2.9367773356474656e-05,GOOD
KGS01-NE-FID,Tomatoes Processing,306.2890416,75.98456236,53.94007231,2.425222222,349.0875853,2227.005989,845.9130828,1.1099999999999999,0.17,No,Yes,349.0875853,845.9130828,2227.005989,45,109.13499999,567.4711310521046,1.105433066604396,567.4711310521046,46.7736328153781,520.697498236727,-4.88235294117647,0.07488510454796123,0.6740498388945867,0.06911318229134714,0.18195187426610498,43.11180030062393,0.002941342256956871,120118.55611214224,306.62242441612244,743.627524562474,-0.33338281612242326,-0.8085345190715998,0.0010884581909326241,0.0010884677558180866,GOOD
KGS01-NE-FID,Truck,4343.423854,923.9057692,21.11899336,1.08,1033.026808,4647.582765,5729.043516,0.41,0.17,No,No,1033.026808,5729.043516,4647.582765,45,48.6,8053.706716000494,1.6217846400813805,8053.706716000494,46.7736328153781,8006.93308318512,-4.88235294117647,0.4651722709142401,0.0036226707650807237,0.2932838489722698,0.2379212093484095,21.11408283815068,0.0005615441808649934,1404519.3878930928,4343.591944340393,4691.079306497606,-0.16809034039306425,-0.18154417760615615,3.869996252800988e-05,3.870137163602751e-05,GOOD
KGS01-NE-FID,Almonds,48967.17144,5115.183836,1.143761761,4.658498463,1272.789667,1762.69055,547.6895131,0.4,0.17,No,No,1272.789667,547.6895131,1762.69055,45,209.632430835,2057.7495111670946,1.469086373874289,2057.7495111670946,46.7736328153781,2010.97587835172,-4.88235294117647,0.008552761527519447,0.9855142262301491,0.001406456296138043,0.004526555946193321,0.4840684070801428,5.105461325376486e-05,5279599.101684025,48972.2606467419,228137.20094039757,-5.089206741904491,-23.70804970007157,0.00010393099279055459,0.00010393093981262863,GOOD
KGS01-NE-FID,Berries,375.39042,6318.852028,4.903289478,3.210888889,1401.62695,12000.49974,12910.1505,0.25,0.17,No,No,1401.62695,12910.1505,12000.49974,45,144.490000005,4526.39347192636,1.115320395990402,4526.39347192636,46.7736328153781,4479.61983911098,-4.88235294117647,0.08029495825466564,0.58229061352928,0.17486781786795746,0.1625466103480971,4.1044131081175195,0.010655572936570944,10109.150680690562,375.4040355740021,1205.3806536206623,-0.013615574002074027,-0.043725005618853174,3.627043546309473e-05,3.6276168580592726e-05,GOOD
KGS01-NE-FID,Lettuce,82.586069,479.2433265,17.02508876,2.57212037,668.484199051721,2873.729295890637,4118.855852607919,0.25,0.17,No,No,706.2286879,4351.417982,3035.988095,45,109.55938702130283,-50.220010249840314,0.9465548631838877,388.531436728581,46.7736328153781,341.757803913203,-4.88235294117647,0.053630054449275634,0.5915854848853581,0.20897937189076038,0.14580508877460585,14.213640937681138,0.048434318867992134,382.0272102301608,82.47679487457403,212.11252884498688,0.10927412542596926,0.3087815081386225,0.0013231544587255905,0.0014536277345493702,GOOD
KGS01-NE-FID,Pistachios,1604.56357,4379.7619,1.466522812,4.119410846,1674.55647,1657.544061,334.3393222,0.4,0.17,No,No,1674.55647,334.3393222,1657.544061,45,185.37348807,2571.2073962084623,1.5881254009846248,2571.2073962084623,46.7736328153781,2524.43376339308,-4.88235294117647,0.022067489825817216,0.9675796343011696,0.0017377390320125914,0.00861513684100051,0.7309381341659204,0.0015580560638055615,221220.60658585484,1604.6939892158955,6610.393830315057,-0.130419215895472,-0.5372569605769968,8.128018006508275e-05,8.128118282366007e-05,GOOD
KGS01-NE-FID,Walnuts,2191.806548,2131.866347,1.870657994,4.29670501,1020.701599,1089.306585,357.6498318,0.13,0.17,No,No,1020.701599,357.6498318,1089.306585,45,193.35172545,1326.9830829051284,1.4273109733800247,1326.9830829051284,46.7736328153781,1280.20945008975,-4.88235294117647,0.00968826317143608,0.9843405369176028,0.0014759246505311875,0.004495275260429876,0.8066230852231937,0.0035095741909005797,299.1703972330615,2191.9122002806616,9418.000138949887,-0.1056522806616158,-0.45396320748113794,4.820328726457286e-05,4.8203979997512576e-05,GOOD
