g,i,hr,xland,p,y,xwater,omegaland,omegawater,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater_unit,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,,pc,pimarginal
BANTA-CARBONA I.D.,Tomato Processing,San Joaquin River,750.894725,101,43.3,2.379660861,0.124471553,118.9830431,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,4253.470529742999,34.758124275395524,4253.470529742999,385.7163598,3867.75417,-4.882352941,0.3415613353766267,0.6583806919820692,0.079742572,0.22517565855206295,34.94636489727694,0.001799655,556415.4459,750.8946512,1786.8728937002325,7.376816199666791e-05,0.001894114,9.824035186379544e-08,1.0600147468709186e-06,GOOD,0.6592539471827814,0.23346486717761028,,101,4087.466206
BANTA-CARBONA I.D.,Truck Crops,San Joaquin River,43.2080525,555,22.8,2.667732673,0.139554281,133.38663365000002,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,12519.65786,89.70698652835864,12519.65786,385.7163598,12133.9415,-4.882352941,0.4380838744866893,0.5618875742860057,0.15433143272096428,0.14562726086252287,19.295999853304092,0.056448375918907764,18754.289099535115,43.20805163398963,115.26743337043958,8.660103674174024e-07,0.000100021,2.0042800295556075e-08,8.677249076139026e-07,GOOD,0.332418674,0.35228740820875265,,555,12295.63318
BANTA-CARBONA I.D.,Vineyard,San Joaquin River,351.735675,1689.181611,10.69211111,3.098484515,0.302297005,154.9242258,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,17905.186387624795,110.45241285559833,17905.186387624795,385.7163598,17519.47003,-4.882352941,0.31613231566573996,0.6838587760305194,0.47669429245601597,0.31427532514953777,8.460495270274855,0.021869569,365.5623374809342,351.7356731399043,1089.8465128008668,1.8600957218950498e-06,0.00102956,5.288333979472084e-09,9.446823209370973e-07,GOOD,0.9941259073363267,1.5078948555200695,,1689.181611,17580.14603
BROADVIEW W.D.,Grain,San Joaquin River,2599.513597,303,2.9,0.466656841,0.351483763,23.33284205,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,854.4163598,34.461766724233144,854.4163598,854.4163598,0,-4.882352941,0.998639941,0.000659869,0.721699416,3.1075003116712776,2.9156354424600037,0.000519848,175.0429586924285,2599.5136430205625,1213.0684370677154,-4.60E-05,0.012366244851591546,1.7703528258252027e-08,1.0194081727963189e-05,GOOD,3.1117324505343373,0.7226823065494933,,303,866.7507936
BROADVIEW W.D.,Onions & Garlic,San Joaquin River,248.9715926,2366,7.7,1.480822037,0.178481578,74.04110185,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,18143.324924549997,231.72820277494176,18143.324924549997,854.4163598,17288.90856,-4.882352941,0.9729684600067496,0.026996388399375865,0.45335119182653666,0.6374127982364995,7.663348646144287,0.009796396,153975.23693709786,248.97157505519849,368.6789335206449,1.7544801522717535e-05,0.003687388,7.046908982465791e-08,1.000152492183532e-05,GOOD,0.6551217479671209,0.46594644170006466,,2366,18107.14187
Byron Bethany (CVP),Alfalfa,San Joaquin River,68.96354348,281,6.7,4.134965358,0.306290873,206.74826789999997,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,1675.287002,8.644818018,1675.287002,385.7163598,1289.570643,-4.882352941,0.007860775,0.9921375438417912,0.012009505230521725,0.015242615484271688,2.5432669831321943,0.007795922,96647.16785227082,68.96317493933844,285.1592658166121,0.000368541,0.002597438,5.343992535149264e-06,9.108644770936464e-06,GOOD,1.939072961544676,1.5277763122781245,,281,1027.284099
Byron Bethany (CVP),Almonds & Pistachios,San Joaquin River,1444.741029,4883,1.2,4.125499535,0.287448101,206.2749768,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,5652.64423,26.965043945664668,5652.64423,385.7163598,5266.92787,-4.882352941,0.02637807,0.9736200948713704,0.025350765,0.080450407,0.5741367948986097,0.001730414,249858.92391702157,1444.7406234256844,5960.255565547878,0.000405574,0.022877787044308207,2.8072457798533635e-07,3.838375549365698e-06,GOOD,3.0498974152879694,0.9610545813701002,,4883,5007.983112
Byron Bethany (CVP),Citrus & Subtropical,San Joaquin River,3.822909039,933,3.6,3.247465856,0.183365181,162.3732928,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,3195.74045,19.617723303371225,3195.74045,385.7163598,2810.02409,-4.882352941,0.058907246,0.9410834844771221,0.081902114,0.029113953,2.0362492143992172,2.012160795308866,0.6373073316256478,3.8229085428682907,12.414745593330766,4.961317090490525e-07,2.0981415504550682e-05,1.2977858065355148e-07,1.6900370521045817e-06,GOOD,0.49423381869050864,1.3903572019867076,,933,2830.46938
Byron Bethany (CVP),Grain,San Joaquin River,241.5843527,164,2.5,0.466656841,0.351483763,23.33284205,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,385.7163598,16.079804662496404,385.7163598,385.7163598,0,-4.882352941,0.9969937457477995,0.001458566,0.7205097397924388,3.1023777916232085,2.5294268245072735,0.005593704,16.267520169621626,241.58515475398576,112.73698011930429,-0.000802054,1.0746707530984168e-05,3.3199748940162717e-06,9.532547789710526e-08,GOOD,3.1117324505343373,0.7226823065494933,,164,398.0507936
Byron Bethany (CVP),Other Deciduous,San Joaquin River,74.72139195,1769,2.2,3.445837194,0.215021845,172.2918597,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,3718.6049864340002,21.40059412890517,3718.6049864340002,385.7163598,3332.888627,-4.882352941,0.048877619574703726,0.9511133360899791,0.030770502792325214,0.030324266,1.1966616619684116,0.10294652564094386,14.774416605445515,74.72138317944543,257.4768209700129,8.770554572379297e-06,0.000930599,1.1737675575219658e-07,3.6142880058881783e-06,GOOD,0.6204120841421951,0.6295417628777134,,1769,3296.79411
Byron Bethany (CVP),Vineyard,San Joaquin River,11.85939473,1689.181611,10.69211111,3.098484515,0.302297005,154.9242258,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,17905.186387624795,110.45241285559833,17905.186387624795,385.7163598,17519.47003,-4.882352941,0.31613231566573985,0.6838587760305194,0.4766942924560158,0.31427532514953765,8.460495270274855,0.6486256564889372,12.325585281071852,11.859394496154978,36.74604733044129,2.338450215688681e-07,0.000103598,1.971812448213098e-08,2.819281304198756e-06,GOOD,0.9941259073363267,1.5078948555200695,,1689.181611,17580.14603
CENTRAL CALIFORNIA I.D.,Alfalfa,San Joaquin River,19802.72127,275.42882,7.145726841,4.134965358,0.306290873,206.74826789999997,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,1760.7261142209575,9.037129895985963,1760.7261142209575,802.7383352,957.987779,-4.882352941,0.008258288,0.9917400308758338,0.012616817153056289,0.016013423,2.737005927569887,2.7149521587047547e-05,20617925.336869054,19802.722911756875,81883.54075068174,-0.001641757,0.025694898009533063,8.290561960625196e-08,3.1379798322060174e-07,GOOD,1.939072961544676,1.5277763122781245,,275.42882,1112.723211
CENTRAL CALIFORNIA I.D.,Almonds & Pistachios,San Joaquin River,28538.44605,4767.847432,1.096167772,4.078346482,0.287448101,203.91732409999997,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,5021.7625795803615,24.32811428675474,5021.7625795803615,802.7383352,4219.024244,-4.882352941,0.025106393015592504,0.9748916405615613,0.024128614029313464,0.076571923,0.5195999995559949,8.760112571020663e-05,3953627.2126590456,28538.44618157146,116389.62857582413,-0.000131571,0.042473940149648115,4.61032326178159e-09,3.6492877560834153e-07,GOOD,3.0498974152879694,0.9610545813701002,,4767.847432,4394.085628
CENTRAL CALIFORNIA I.D.,Citrus & Subtropical,San Joaquin River,96.91437253,883,6,3.247465856,0.183365181,162.3732928,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,5134.94045,30.94399728,5134.94045,802.7383352,4332.202114,-4.882352941,0.091384193,0.9086068576035217,0.12705667084084196,0.045165159,3.699092381970991,0.079372208,24.90759803098656,96.91437292438178,314.7260272815713,-3.94E-07,8.846526799288768e-05,4.069383885999639e-09,2.8108651798075674e-07,GOOD,0.49423381869050864,1.3903572019867076,,883,4769.66938
CENTRAL CALIFORNIA I.D.,Corn,San Joaquin River,26028.98387,63.79287272,25.8602491,2.415829265,0.234536008,120.7914633,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,1528.0283551367945,12.913015930906596,1528.0283551367945,802.7383352,725.2900199,-4.882352941,0.14570482450104844,0.85423366,0.061401303,0.38538348732420563,17.70506116112821,0.000128062,202107.44507885122,26028.986263446164,62881.56267105467,-0.002393446,0.018300304291187786,9.195311565597703e-08,2.910280563639634e-07,GOOD,2.644960375498291,0.4214088525991567,,63.79287272,1356.299272
CENTRAL CALIFORNIA I.D.,Cotton,San Joaquin River,24444.64851,3677.344642,0.8,3.634047537,0.148539114,181.70237684999998,1.334590964860844,0.041198802,0.68,0.17,378.6944542,1135.122209,199.4393382,50,2759.5013292100007,15.362828520442099,2759.5013292100007,802.7383352,1956.762994,-4.882352941,0.027134338542809635,0.9728605144384868,0.009052438,0.051522551,0.3871973980907241,6.015992558422422e-05,7474730.633891238,24444.64931749743,88832.98402819507,-0.000807497,0.030682401134981774,3.303371008897254e-08,3.453941221621279e-07,GOOD,1.8987951731454202,0.3336155801462545,,3677.344642,2280.03631
