g,i,hr,xland,p,y,xwater,omegaland,omegawater,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater_unit,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,,pc,pimarginal
IMP-001,Citrus & Subtropical,Colorado River,8969.53428,3257.846743,3.054421647,5.62841404,0.183365181,281.420702,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,9668.730654769646,33.593599447903784,9668.730654769646,77.97136572,9590.759289,-4.882352941,0.007398555,0.9926010600881972,0.010286634372546606,0.003656616,1.1247234292758816,0.000857604,5103.260722307527,8969.534283325582,50484.25083860991,-3.33E-06,0.001835203,3.707641695916391e-10,3.6351996575674493e-08,GOOD,0.49423381869050864,1.3903572019867076,,3257.846743,8365.856488
IMP-001,Corn,Colorado River,48057.08006,544,12,3.708931611,0.234536008,185.4465806,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,6341.6736584929995,33.36695609895442,6341.6736584929995,77.97136572,6263.702293,-4.882352941,0.05379128,0.9462032473558862,0.022668121553455975,0.1422758039516083,6.634056111691731,6.936196142528043e-05,3221645.3538217926,48057.08016940405,178240.4172182709,-0.000109404,0.006148621,2.2765438279281123e-09,3.449622016608779e-08,GOOD,2.644960375498291,0.4214088525991567,,544,5838.60256
IMP-001,Cucurbits,Colorado River,4143.317278,516,18.5,2.811221224,0.087908733,140.5610612,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,9404.468678,64.23615958635524,9404.468678,77.97136572,9326.497313,-4.882352941,0.3008558956016171,0.6991158775757256,0.11560297988496862,0.04046676,14.509664279556063,0.00482705,0.003982458,4143.317279265489,11647.781053799392,-1.27E-06,0.00041588,3.0542874791791067e-10,3.570466354778746e-08,GOOD,0.13450545739469513,0.38424701518246485,,516,9145.30939
IMP-001,Grain,Colorado River,32523.20442,202,8.8,2.463802738,0.351483763,123.1901369,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,1653.4590649770003,13.637341950410814,1653.4590649770003,77.97136572,1575.487699,-4.882352941,0.14119522600173026,0.8587536071178972,0.10203929160070742,0.43936176661011367,5.980949763678693,4.155037535355354e-05,9818666.488,32523.205345890994,80130.75930547225,-0.000925891,0.000793057,2.846862762666655e-08,9.897041401262034e-09,GOOD,3.1117324505343373,0.7226823065494933,,202,1473.023027
IMP-001,Lettuce,Colorado River,32540.28917,1278,9.6,1.381042075,0.164570286,69.05210375,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,12198.79113,166.90130402687572,12198.79113,77.97136572,12120.81977,-4.882352941,0.973290528,0.026646267,0.4786243944840362,0.35007956276316926,9.558085373087188,0.000122925,1806015.108042908,32540.289218328457,44939.50693081504,-4.83E-05,0.001545622,1.4851882957129642e-09,3.439338435944409e-08,GOOD,0.35968660202607483,0.49175901826412594,,1278,12171.31899
IMP-001,Onions & Garlic,Colorado River,10995.11091,230,26.9,3.522556052,0.178481578,176.1278026,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,6010.038223799999,33.29747857933714,6010.038223799999,77.97136572,5932.066858,-4.882352941,0.068001813,0.931990771,0.031685202600205166,0.044549466,15.603019170162069,0.000221828,2333177.293266138,10995.110947610672,38730.89318908076,-3.76E-05,0.001289351,3.4206724281642523e-09,3.328998690956067e-08,GOOD,0.6551217479671209,0.46594644170006466,,230,5565.163505
IMP-001,Pasture,Colorado River,95317.93026,46,3.5,8.233264788,0.350906068,82.33264788,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,77.97136571499999,1.8467524445483334,77.97136571499999,77.97136572,0,-4.882352941,3.222204394768203e-05,0.9999676359888504,5.950566377981118e-05,7.291661658607651e-05,0.4876940689180235,2.057099129594015e-05,2400.9208890823165,95317.92578885471,784777.4350365197,0.004471145,0.3238381779519841,4.690770421728483e-08,4.1264953585883936e-07,GOOD,2.262942000342034,1.8467377139832826,,46,-517.3888127
IMP-001,Potatoes,Colorado River,724.3365153,758,10.9,5.581382827,0.150675135,279.0691414,1.4974640784942694,0.060261523,0.41,0.17,793.9256634,2502.863999,502.0871398,50,7982.409889039999,28.1238028,7982.409889039999,77.97136572,7904.438523,-4.882352941,0.00642354,0.9935760013045858,0.002037591,0.010157227068012172,3.9037248585566138,0.003367253,204808.84424375524,724.3365163463503,4042.799246943081,-1.05E-06,0.000140521,1.4445638546258459e-09,3.475843039691228e-08,GOOD,1.5812507454985842,0.31720687248646934,,758,6702.899886
IMP-001,Safflower,Colorado River,32.80834473,565,1.1,2.346040268,0.396694215,23.460402679999998,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,597.1057130229999,24.264073078374278,597.1057130229999,77.97136572,519.1343473,-4.882352941,0.2836891045881152,0.7160558420907431,0.26526773439479323,0.9963714931445081,0.8566965640384044,0.041189257,3265.4505068241638,32.80834762347436,76.96970643218741,-2.89E-06,-8.57E-06,8.819324423339995e-08,1.1133188843925683e-07,GOOD,3.5121951355556216,0.9350649358914657,,565,565.578394
IMP-001,Sunflowers,Colorado River,1062.630009,3640,0.6,5.544757405,0.386904762,277.2378703,0.3895547862245365,0.081201103,0.74,0.17,734.0697039,736.5793439,336.2917618,50,1905.8097487979999,7.476897522514785,1905.8097487979999,77.97136572,1827.838383,-4.882352941,0.001602217,0.9983973074759065,0.001596758,0.003497377,0.16509200437863797,0.001271704,372185.1772899039,1062.6300211441578,5892.025440822306,-1.21E-05,0.000170356,1.142839721533942e-08,2.8912919278785386e-08,GOOD,2.182835824495322,0.9965928458037955,,3640,645.9256053
